seed,dimension,method,total_excess_mean,post_excess_mean,rank_loss_mean,alarms,axis_count_spread
20268001,2,cumulative_ce,3.3896642908150643,6.70122638875551,32.81164925000165,0,0.0
20268001,2,cumulative_ucb_cv,4.6237885605274585,6.574273755457316,42.72293081272681,0,0.0
20268001,2,sw_whittle_cv_64,3.6221103065720794,4.335389316788612,33.84707846604655,0,0.0
20268001,2,sco_reset_ce,1.3138742761313937,1.855915478718173,13.041180776197706,76,112.0
20268001,2,sco_reset_ucb,2.5952972730930277,1.8763086688502018,24.34224905164681,80,85.0
20268001,3,true,0.0,0.0,0.0,0,0.0
20268001,3,max_age,9.218220910190752,7.2037846452571,123.353288368108,0,0.0
20268001,3,cumulative_ce,2.466722863825993,5.000715859906524,39.80506931170767,0,0.0
20268001,3,cumulative_ucb_cv,2.8958846724963405,4.035980018503932,44.14400930408131,0,0.0
20268001,3,sw_whittle_cv_64,2.310035241782887,2.7159825128173387,35.55588029900674,0,0.0
20268001,3,sco_reset_ce,0.8799562035841813,1.4150038779212781,16.56209546724948,122,127.0
20268001,3,sco_reset_ucb,1.7799174105966986,1.5263450075234053,27.004615559745694,120,122.0
20268002,1,true,0.0,0.0,0.0,0,0.0
20268002,1,max_age,33.72144219523716,25.552601617283216,103.2059015524226,0,0.0
20268002,1,cumulative_ce,6.579292119039909,11.762933094722637,28.033343690038606,0,0.0
20268002,1,cumulative_ucb_cv,9.281864781642845,9.688988374777036,30.44529213037446,0,0.0
20268002,1,sw_whittle_cv_64,8.336172263573156,7.476377778485832,26.664197742296963,0,0.0
20268002,1,sco_reset_ce,2.529696374660667,2.956814652394241,10.608933368564385,41,0.0
20268002,1,sco_reset_ucb,6.431658806561702,3.5932194090523115,19.305104203943692,42,0.0
20268002,2,true,0.0,0.0,0.0,0,0.0
20268002,2,max_age,13.47595392327473,12.3552748972962,117.7644917493866,0,0.0
20268002,2,cumulative_ce,2.7477464684961923,5.052550572303355,29.80989426709931,0,0.0
20268002,2,cumulative_ucb_cv,3.7492130523310907,4.925809552084937,37.71896436845322,0,0.0
20268002,2,sw_whittle_cv_64,3.1452816376791537,3.362590996049219,32.30439155249634,0,0.0
20268002,2,sco_reset_ce,1.173206042521241,1.5123327589620317,14.659037269874043,77,128.0
20268002,2,sco_reset_ucb,2.6482480638599926,2.1978169045885787,27.108672168249875,73,124.0
20268002,3,true,0.0,0.0,0.0,0,0.0
20268002,3,max_age,8.751423983819006,7.99779659116619,107.52631377153598,0,0.0
20268002,3,cumulative_ce,2.515674677063351,4.566708078024028,37.38580481505048,0,0.0
20268002,3,cumulative_ucb_cv,2.9332638079259343,3.788817585328119,40.971736463107064,0,0.0
20268002,3,sw_whittle_cv_64,2.431407923017803,2.678921280637131,33.07495492448166,0,0.0
20268002,3,sco_reset_ce,1.0162575680774777,1.1476556248732672,14.313041733902494,116,154.0
20268002,3,sco_reset_ucb,1.9412290127280574,1.545843954259385,26.709270850565545,115,152.0
20268003,1,true,0.0,0.0,0.0,0,0.0
20268003,1,max_age,29.10784847532221,22.55176011277225,105.21749064411927,0,0.0
20268003,1,cumulative_ce,7.54416914354985,12.41743255961693,34.97474134628252,0,0.0
20268003,1,cumulative_ucb_cv,8.882777766363958,11.074653615988776,34.54649406564483,0,0.0
20268003,1,sw_whittle_cv_64,7.455842593911877,8.202884295136153,28.966323864785434,0,0.0
20268003,1,sco_reset_ce,3.827441964631884,4.952187473639668,19.219985357738672,45,0.0
20268003,1,sco_reset_ucb,6.054811561647655,5.305311439148857,22.428799017811265,45,0.0
20268003,2,true,0.0,0.0,0.0,0,0.0
20268003,2,max_age,20.19540928232241,16.244120747592177,154.42579789856367,0,0.0
20268003,2,cumulative_ce,3.2237242738431817,5.3796053464957305,30.11788982277777,0,0.0
