seed,family,success_probability,delay_slots,capacity,capacity_ratio,method,frozen_inflight_beta,post_cost,total_cost,reference_post_cost,reference_total_cost,post_ratio_to_reference,total_ratio_to_reference,delivery_rate,redundant_attempt_rate,max_inflight_count,detected_fraction,calendar_delay,observation_delay
20261004,delay,0.9,5,4,0.2,sco_reset_ucb,16.0,9075.915446566298,9054.883873597411,8208.901526496913,7893.632094663962,1.105618750239702,1.1471124781351854,0.8928125,0.83265625,6,0.9722222222222222,50.97142857142857,7.057142857142857
20261004,delay,0.9,5,4,0.2,ps_forced_reset_ucb,16.0,8177.336036284485,8221.525226730855,8208.901526496913,7893.632094663962,0.9961547242209521,1.0415389428003043,0.892109375,0.82234375,6,0.9444444444444444,50.3235294117647,7.382352941176471
20261004,delay,0.9,5,4,0.2,inflight_sco_ucb,16.0,1434.2064074858804,1512.7819558259869,8208.901526496913,7893.632094663962,0.17471355976880834,0.1916458656400539,0.89265625,0.4475,6,0.9722222222222222,50.4,7.257142857142857
20261004,capacity,0.9,1,2,0.1,true,16.0,2966.366478742018,2899.529393572573,2966.366478742018,2899.529393572573,1.0,1.0,0.89796875,0.514375,2,nan,nan,nan
20261004,capacity,0.9,1,2,0.1,sco_reset_ucb,16.0,3308.891954192821,3280.1078511379746,2966.366478742018,2899.529393572573,1.115469709459521,1.1312552507344933,0.89671875,0.51609375,2,0.9166666666666666,86.48484848484848,7.242424242424242
20261004,capacity,0.9,1,2,0.1,ps_forced_reset_ucb,16.0,3199.276792176532,3208.3875765993084,2966.366478742018,2899.529393572573,1.0785170393151446,1.1065201076117337,0.898125,0.50359375,2,0.9722222222222222,84.8,7.371428571428571
20261004,capacity,0.9,1,2,0.1,inflight_sco_ucb,16.0,899.2759398478615,905.6369427528253,2966.366478742018,2899.529393572573,0.30315739686662996,0.31233928676852296,0.89765625,0.0,1,0.9166666666666666,84.03030303030303,7.181818181818182
20261004,capacity,0.9,1,4,0.2,true,16.0,527.628677079648,521.7561712116171,527.628677079648,521.7561712116171,1.0,1.0,0.896953125,0.52,2,nan,nan,nan
20261004,capacity,0.9,1,4,0.2,sco_reset_ucb,16.0,566.231380000136,573.546883214099,527.628677079648,521.7561712116171,1.073162632353777,1.0992622892839274,0.8965625,0.523203125,2,0.9722222222222222,44.34285714285714,7.457142857142857
20261004,capacity,0.9,1,4,0.2,ps_forced_reset_ucb,16.0,556.2831242885668,567.9081785965874,527.628677079648,521.7561712116171,1.0543079791786854,1.0884551250784376,0.8965625,0.511640625,2,0.9722222222222222,42.65714285714286,7.2
20261004,capacity,0.9,1,4,0.2,inflight_sco_ucb,16.0,238.18518987240606,246.7173684972629,527.628677079648,521.7561712116171,0.4514257852524776,0.47285951199070286,0.8975,0.003046875,2,0.9722222222222222,44.114285714285714,7.314285714285714
20261004,capacity,0.9,1,8,0.4,true,16.0,128.32232775021765,132.2917130355191,128.32232775021765,132.2917130355191,1.0,1.0,0.8989453125,0.5525,2,nan,nan,nan
20261004,capacity,0.9,1,8,0.4,sco_reset_ucb,16.0,131.43722135990208,137.3296778475562,128.32232775021765,132.2917130355191,1.024273979940168,1.0380822403492838,0.8985546875,0.5296484375,2,0.9166666666666666,23.151515151515152,7.2727272727272725
20261004,capacity,0.9,1,8,0.4,ps_forced_reset_ucb,16.0,131.93950299453851,137.7725476996023,128.32232775021765,132.2917130355191,1.0281881984821986,1.041429916797673,0.898828125,0.5266796875,2,0.9444444444444444,23.764705882352942,7.382352941176471
20261004,capacity,0.9,1,8,0.4,inflight_sco_ucb,16.0,100.22719521897085,106.29138841381621,128.32232775021765,132.2917130355191,0.7810581133944623,0.8034621819832203,0.898828125,0.0580859375,2,0.9444444444444444,23.441176470588236,7.4411764705882355
20261005,delay,0.9,0,4,0.2,true,16.0,99.27480169343326,102.96325940812629,99.27480169343326,102.96325940812629,1.0,1.0,0.9053125,0.0,1,nan,nan,nan
20261005,delay,0.9,0,4,0.2,sco_reset_ucb,16.0,104.76023460658348,109.44558324065844,99.27480169343326,102.96325940812629,1.0552550377294088,1.0629576401310052,0.904296875,0.0,1,1.0,40.46875,7.375
20261005,delay,0.9,0,4,0.2,ps_forced_reset_ucb,16.0,106.45399256751939,111.46008801706748,99.27480169343326,102.96325940812629,1.0723163456549218,1.0825229179591276,0.904140625,0.0,1,1.0,40.625,7.5
20261005,delay,0.9,0,4,0.2,inflight_sco_ucb,16.0,104.76023460658348,109.44558324065844,99.27480169343326,102.96325940812629,1.0552550377294088,1.0629576401310052,0.904296875,0.0,1,1.0,40.46875,7.375
20261005,delay,0.9,1,4,0.2,true,16.0,408.8501725612687,419.2332280379384,408.8501725612687,419.2332280379384,1.0,1.0,0.904140625,0.520390625,2,nan,nan,nan
20261005,delay,0.9,1,4,0.2,sco_reset_ucb,16.0,434.791578157725,454.83338537949714,408.8501725612687,419.2332280379384,1.0634496628286705,1.0849173084589974,0.904140625,0.5215625,2,1.0,40.25,7.46875
20261005,delay,0.9,1,4,0.2,ps_forced_reset_ucb,16.0,431.3523972814061,449.14159440642976,408.8501725612687,419.2332280379384,1.055037826153211,1.0713406389767006,0.904453125,0.509921875,2,1.0,41.1875,7.5
20261005,delay,0.9,1,4,0.2,inflight_sco_ucb,16.0,182.1187963378986,192.1555233223417,408.8501725612687,419.2332280379384,0.44544140753812933,0.45834993619578424,0.9034375,0.00265625,2,1.0,41.0,7.375
20261005,delay,0.9,3,4,0.2,true,16.0,2181.1695688354143,2200.4743383138625,2181.1695688354143,2200.4743383138625,1.0,1.0,0.90171875,0.751484375,4,nan,nan,nan
20261005,delay,0.9,3,4,0.2,sco_reset_ucb,16.0,2367.165384068537,2438.0638600843267,2181.1695688354143,2200.4743383138625,1.085273432148804,1.1079719575155418,0.901640625,0.752578125,4,1.0,41.625,7.40625
20261005,delay,0.9,3,4,0.2,ps_forced_reset_ucb,16.0,2274.0803885652886,2339.389380183313,2181.1695688354143,2200.4743383138625,1.0425967889234222,1.0631295895847144,0.901953125,0.74234375,4,0.96875,41.87096774193548,7.354838709677419
20261005,delay,0.9,3,4,0.2,inflight_sco_ucb,16.0,480.8936043949341,513.9750647945347,2181.1695688354143,2200.4743383138625,0.22047511173177436,0.23357466880907762,0.900859375,0.106171875,4,1.0,43.0625,7.5
20261005,delay,0.9,5,4,0.2,true,16.0,6376.063594157666,6378.518942565252,6376.063594157666,6378.518942565252,1.0,1.0,0.899375,0.832265625,6,nan,nan,nan
20261005,delay,0.9,5,4,0.2,sco_reset_ucb,16.0,7031.401705346176,7105.556866148022,6376.063594157666,6378.518942565252,1.102780987283281,1.1139822473099652,0.89953125,0.832890625,6,0.96875,46.58064516129032,7.548387096774194
20261005,delay,0.9,5,4,0.2,ps_forced_reset_ucb,16.0,6340.756754273943,6548.9161129283175,6376.063594157666,6378.518942565252,0.9944625960261636,1.0267142218902836,0.90015625,0.822578125,6,1.0,48.125,7.59375
20261005,delay,0.9,5,4,0.2,inflight_sco_ucb,16.0,1060.4979086395285,1126.9269053023006,6376.063594157666,6378.518942565252,0.1663248637625343,0.17667532470305464,0.89984375,0.426875,6,1.0,47.1875,7.4375
20261005,capacity,0.9,1,2,0.1,true,16.0,2255.89115823242,2303.5832179675535,2255.89115823242,2303.5832179675535,1.0,1.0,0.90390625,0.51265625,2,nan,nan,nan
20261005,capacity,0.9,1,2,0.1,sco_reset_ucb,16.0,2511.6572338352626,2596.1993539928408,2255.89115823242,2303.5832179675535,1.1133769573365613,1.1270265097188292,0.9034375,0.516875,2,0.96875,78.25806451612904,7.387096774193548
20261005,capacity,0.9,1,2,0.1,ps_forced_reset_ucb,16.0,2459.895343671616,2541.4428013228876,2255.89115823242,2303.5832179675535,1.0904317500845393,1.1032563449412507,0.9028125,0.501875,2,1.0,83.21875,7.71875
20261005,capacity,0.9,1,2,0.1,inflight_sco_ucb,16.0,676.920328253012,704.7495048590274,2255.89115823242,2303.5832179675535,0.30006781390260245,0.3059362038072262,0.9028125,0.0,1,1.0,81.84375,7.46875
20261005,capacity,0.9,1,4,0.2,true,16.0,408.8501725612687,419.2332280379384,408.8501725612687,419.2332280379384,1.0,1.0,0.904140625,0.520390625,2,nan,nan,nan
20261005,capacity,0.9,1,4,0.2,sco_reset_ucb,16.0,434.791578157725,454.83338537949714,408.8501725612687,419.2332280379384,1.0634496628286705,1.0849173084589974,0.904140625,0.5215625,2,1.0,40.25,7.46875
20261005,capacity,0.9,1,4,0.2,ps_forced_reset_ucb,16.0,431.3523972814061,449.14159440642976,408.8501725612687,419.2332280379384,1.055037826153211,1.0713406389767006,0.904453125,0.509921875,2,1.0,41.1875,7.5
20261005,capacity,0.9,1,4,0.2,inflight_sco_ucb,16.0,182.1187963378986,192.1555233223417,408.8501725612687,419.2332280379384,0.44544140753812933,0.45834993619578424,0.9034375,0.00265625,2,1.0,41.0,7.375
20261005,capacity,0.9,1,8,0.4,true,16.0,101.27695836543967,106.33055617797353,101.27695836543967,106.33055617797353,1.0,1.0,0.9009375,0.5446875,2,nan,nan,nan
20261005,capacity,0.9,1,8,0.4,sco_reset_ucb,16.0,104.52108814959396,110.26768063857229,101.27695836543967,106.33055617797353,1.0320322592276956,1.0370272159021616,0.9008984375,0.53265625,2,1.0,22.15625,7.5625
20261005,capacity,0.9,1,8,0.4,ps_forced_reset_ucb,16.0,104.69743254689742,110.9583122255757,101.27695836543967,106.33055617797353,1.0337734686809568,1.0435223534414353,0.90125,0.5278515625,2,1.0,22.125,7.46875
20261005,capacity,0.9,1,8,0.4,inflight_sco_ucb,16.0,78.63188914310348,83.94856790641144,101.27695836543967,106.33055617797353,0.7764045288502294,0.7895055845085616,0.9008203125,0.0541015625,2,0.96875,21.806451612903224,7.354838709677419
20261006,delay,0.9,0,4,0.2,true,16.0,109.22912633223362,121.78879705469947,109.22912633223362,121.78879705469947,1.0,1.0,0.89703125,0.0,1,nan,nan,nan
20261006,delay,0.9,0,4,0.2,sco_reset_ucb,16.0,116.01279565857284,129.84771425611092,109.22912633223362,121.78879705469947,1.0621049490564072,1.066171252170197,0.896953125,0.0,1,0.9024390243902439,45.567567567567565,7.837837837837838
20261006,delay,0.9,0,4,0.2,ps_forced_reset_ucb,16.0,116.94250493235715,131.884468838974,109.22912633223362,121.78879705469947,1.0706165000044252,1.08289491339454,0.897578125,0.0,1,0.8780487804878049,42.583333333333336,7.416666666666667
20261006,delay,0.9,0,4,0.2,inflight_sco_ucb,16.0,116.01279565857284,129.84771425611092,109.22912633223362,121.78879705469947,1.0621049490564072,1.066171252170197,0.896953125,0.0,1,0.9024390243902439,45.567567567567565,7.837837837837838
20261006,delay,0.9,1,4,0.2,true,16.0,451.929653776349,495.666420677312,451.929653776349,495.666420677312,1.0,1.0,0.895234375,0.521875,2,nan,nan,nan
20261006,delay,0.9,1,4,0.2,sco_reset_ucb,16.0,486.70475042819606,538.9624044227329,451.929653776349,495.666420677312,1.0769480302105967,1.087349035438508,0.896171875,0.523125,2,0.9024390243902439,41.75675675675676,7.297297297297297
20261006,delay,0.9,1,4,0.2,ps_forced_reset_ucb,16.0,479.6313708909927,532.3264740050447,451.929653776349,495.666420677312,1.0612965245435138,1.0739611395858488,0.896015625,0.513359375,2,0.9024390243902439,41.189189189189186,7.243243243243243
20261006,delay,0.9,1,4,0.2,inflight_sco_ucb,16.0,202.51595328053367,229.6509397340829,451.929653776349,495.666420677312,0.44811388584108,0.46331752596892156,0.896328125,0.002734375,2,0.9512195121951219,43.30769230769231,7.333333333333333
20261006,delay,0.9,3,4,0.2,true,16.0,2426.8336050279463,2609.011336034773,2426.8336050279463,2609.011336034773,1.0,1.0,0.893046875,0.752265625,4,nan,nan,nan
20261006,delay,0.9,3,4,0.2,sco_reset_ucb,16.0,2644.223886974996,2877.46714415595,2426.8336050279463,2609.011336034773,1.0895777450487982,1.1028956081613586,0.89359375,0.7528125,4,0.9024390243902439,44.648648648648646,7.4324324324324325
20261006,delay,0.9,3,4,0.2,ps_forced_reset_ucb,16.0,2498.0413572537086,2745.2252430962476,2426.8336050279463,2609.011336034773,1.0293418354180661,1.0522090131154795,0.893671875,0.742265625,4,0.9512195121951219,44.333333333333336,7.487179487179487
20261006,delay,0.9,3,4,0.2,inflight_sco_ucb,16.0,545.4384857575938,625.8800476880712,2426.8336050279463,2609.011336034773,0.22475314526201837,0.23989165514293853,0.89390625,0.1075,4,0.9024390243902439,45.83783783783784,7.378378378378378
20261006,delay,0.9,5,4,0.2,true,16.0,7102.878209979497,7511.275677722088,7102.878209979497,7511.275677722088,1.0,1.0,0.890625,0.8321875,6,nan,nan,nan
20261006,delay,0.9,5,4,0.2,sco_reset_ucb,16.0,7748.413039306182,8296.306759365223,7102.878209979497,7511.275677722088,1.0908835559674546,1.104513682538837,0.891328125,0.832109375,6,0.9024390243902439,46.567567567567565,7.297297297297297
20261006,delay,0.9,5,4,0.2,ps_forced_reset_ucb,16.0,7037.206971670881,7726.995576714871,7102.878209979497,7511.275677722088,0.990754277862128,1.0287194756587876,0.89125,0.8225,6,0.9024390243902439,55.486486486486484,7.4324324324324325
20261006,delay,0.9,5,4,0.2,inflight_sco_ucb,16.0,1190.0061088777513,1365.7747660888065,7102.878209979497,7511.275677722088,0.1675385771370542,0.18182993471263445,0.89109375,0.44796875,6,0.975609756097561,49.675,7.55
20261006,capacity,0.9,1,2,0.1,true,16.0,2531.712770810708,2736.941574979273,2531.712770810708,2736.941574979273,1.0,1.0,0.895,0.51640625,2,nan,nan,nan
20261006,capacity,0.9,1,2,0.1,sco_reset_ucb,16.0,2882.289625808664,3095.1872950074785,2531.712770810708,2736.941574979273,1.1384741820003907,1.1308927173686265,0.89234375,0.51703125,2,0.9512195121951219,84.17948717948718,7.358974358974359
20261006,capacity,0.9,1,2,0.1,ps_forced_reset_ucb,16.0,2838.676173599106,3074.432283511513,2531.712770810708,2736.941574979273,1.1212473256553908,1.1233094310881648,0.893125,0.50875,2,0.9512195121951219,82.7948717948718,7.333333333333333
20261006,capacity,0.9,1,2,0.1,inflight_sco_ucb,16.0,770.1257965531016,856.2679348721547,2531.712770810708,2736.941574979273,0.30419161503320574,0.31285575939948196,0.8928125,0.0,1,0.9512195121951219,81.48717948717949,7.3076923076923075
20261006,capacity,0.9,1,4,0.2,true,16.0,451.929653776349,495.666420677312,451.929653776349,495.666420677312,1.0,1.0,0.895234375,0.521875,2,nan,nan,nan
20261006,capacity,0.9,1,4,0.2,sco_reset_ucb,16.0,486.70475042819606,538.9624044227329,451.929653776349,495.666420677312,1.0769480302105967,1.087349035438508,0.896171875,0.523125,2,0.9024390243902439,41.75675675675676,7.297297297297297
20261006,capacity,0.9,1,4,0.2,ps_forced_reset_ucb,16.0,479.6313708909927,532.3264740050447,451.929653776349,495.666420677312,1.0612965245435138,1.0739611395858488,0.896015625,0.513359375,2,0.9024390243902439,41.189189189189186,7.243243243243243
20261006,capacity,0.9,1,4,0.2,inflight_sco_ucb,16.0,202.51595328053367,229.6509397340829,451.929653776349,495.666420677312,0.44811388584108,0.46331752596892156,0.896328125,0.002734375,2,0.9512195121951219,43.30769230769231,7.333333333333333
20261006,capacity,0.9,1,8,0.4,true,16.0,111.20117166046296,124.24544467462226,111.20117166046296,124.24544467462226,1.0,1.0,0.8963671875,0.5405859375,2,nan,nan,nan
20261006,capacity,0.9,1,8,0.4,sco_reset_ucb,16.0,114.62538335606558,128.97684996039777,111.20117166046296,124.24544467462226,1.0307929461935703,1.0380811167617956,0.89578125,0.530703125,2,0.975609756097561,22.0,7.475
20261006,capacity,0.9,1,8,0.4,ps_forced_reset_ucb,16.0,114.4922746794582,129.6608779551688,111.20117166046296,124.24544467462226,1.0295959383327737,1.0435865740971721,0.895859375,0.527265625,2,0.975609756097561,21.25,7.3
20261006,capacity,0.9,1,8,0.4,inflight_sco_ucb,16.0,86.04398854145431,98.42152389959563,111.20117166046296,124.24544467462226,0.773768722547074,0.7921539832494052,0.8959765625,0.0536328125,2,0.975609756097561,25.975,9.125
20261007,delay,0.9,0,4,0.2,true,16.0,96.35679068774692,109.60287019837223,96.35679068774692,109.60287019837223,1.0,1.0,0.9009375,0.0,1,nan,nan,nan
20261007,delay,0.9,0,4,0.2,sco_reset_ucb,16.0,102.817639912966,118.74393781339475,96.35679068774692,109.60287019837223,1.0670513118909912,1.083401717477635,0.90171875,0.0,1,1.0,40.89473684210526,7.447368421052632
20261007,delay,0.9,0,4,0.2,ps_forced_reset_ucb,16.0,103.80258272991802,120.64883984664992,96.35679068774692,109.60287019837223,1.0772731427544102,1.1007817553343757,0.90140625,0.0,1,0.9736842105263158,41.75675675675676,7.486486486486487
20261007,delay,0.9,0,4,0.2,inflight_sco_ucb,16.0,102.817639912966,118.74393781339475,96.35679068774692,109.60287019837223,1.0670513118909912,1.083401717477635,0.90171875,0.0,1,1.0,40.89473684210526,7.447368421052632
20261007,delay,0.9,1,4,0.2,true,16.0,390.0876366572373,435.8348553609633,390.0876366572373,435.8348553609633,1.0,1.0,0.9,0.5209375,2,nan,nan,nan
20261007,delay,0.9,1,4,0.2,sco_reset_ucb,16.0,424.77293399420336,484.6225906604983,390.0876366572373,435.8348553609633,1.0889166794266885,1.1119408755390352,0.900859375,0.521953125,2,1.0,41.36842105263158,7.2894736842105265
20261007,delay,0.9,1,4,0.2,ps_forced_reset_ucb,16.0,420.9211678846623,483.4185651643198,390.0876366572373,435.8348553609633,1.0790425748727788,1.1091783027861486,0.90046875,0.513515625,2,1.0,39.94736842105263,7.2368421052631575
20261007,delay,0.9,1,4,0.2,inflight_sco_ucb,16.0,176.87190837316433,207.90540415669048,390.0876366572373,435.8348553609633,0.45341582698909877,0.4770279421192711,0.90046875,0.00234375,2,0.9736842105263158,41.45945945945946,7.351351351351352
20261007,delay,0.9,3,4,0.2,true,16.0,2041.424725612505,2251.3607650526974,2041.424725612505,2251.3607650526974,1.0,1.0,0.898359375,0.751484375,4,nan,nan,nan
20261007,delay,0.9,3,4,0.2,sco_reset_ucb,16.0,2251.7465134110766,2558.7838233804673,2041.424725612505,2251.3607650526974,1.1030269620818212,1.1365498871170805,0.898828125,0.75265625,4,1.0,41.526315789473685,7.184210526315789
20261007,delay,0.9,3,4,0.2,ps_forced_reset_ucb,16.0,2166.8293814088343,2444.761804357819,2041.424725612505,2251.3607650526974,1.0614299681114634,1.085904064025294,0.89734375,0.741484375,4,1.0,41.31578947368421,7.184210526315789
20261007,delay,0.9,3,4,0.2,inflight_sco_ucb,16.0,460.5597597597918,552.7465843750072,2041.424725612505,2251.3607650526974,0.22560702531983215,0.2455166639461575,0.898046875,0.096484375,4,1.0,41.8421052631579,7.105263157894737
20261007,delay,0.9,5,4,0.2,true,16.0,5828.253839447022,6346.00845073615,5828.253839447022,6346.00845073615,1.0,1.0,0.8959375,0.830625,6,nan,nan,nan
20261007,delay,0.9,5,4,0.2,sco_reset_ucb,16.0,6654.995221553389,7470.132537350525,5828.253839447022,6346.00845073615,1.1418506133879727,1.1771387629469632,0.895703125,0.83328125,6,1.0,50.10526315789474,7.368421052631579
20261007,delay,0.9,5,4,0.2,ps_forced_reset_ucb,16.0,6115.86288559066,6906.937579463202,5828.253839447022,6346.00845073615,1.0493473781455829,1.0883908575101227,0.895390625,0.8228125,6,1.0,44.10526315789474,7.157894736842105
20261007,delay,0.9,5,4,0.2,inflight_sco_ucb,16.0,1005.023576470369,1215.8779665690697,5828.253839447022,6346.00845073615,0.1724399115337304,0.19159728134746265,0.8959375,0.447578125,6,1.0,45.36842105263158,7.342105263157895
20261007,capacity,0.9,1,2,0.1,true,16.0,2126.044740448354,2358.6106882158406,2126.044740448354,2358.6106882158406,1.0,1.0,0.89984375,0.513125,2,nan,nan,nan
20261007,capacity,0.9,1,2,0.1,sco_reset_ucb,16.0,2461.630419900408,2778.079525040496,2126.044740448354,2358.6106882158406,1.157845069328731,1.1778457288099378,0.8990625,0.5165625,2,0.9736842105263158,79.48648648648648,7.378378378378378
20261007,capacity,0.9,1,2,0.1,ps_forced_reset_ucb,16.0,2379.1503654814333,2690.701417349857,2126.044740448354,2358.6106882158406,1.1190499993804002,1.1407992979906425,0.8984375,0.5021875,2,0.9736842105263158,78.67567567567568,7.45945945945946
20261007,capacity,0.9,1,2,0.1,inflight_sco_ucb,16.0,664.9797921569071,766.8706322723638,2126.044740448354,2358.6106882158406,0.3127778919726176,0.3251365882906514,0.8984375,0.0,1,0.9736842105263158,80.37837837837837,7.45945945945946
20261007,capacity,0.9,1,4,0.2,true,16.0,390.0876366572373,435.8348553609633,390.0876366572373,435.8348553609633,1.0,1.0,0.9,0.5209375,2,nan,nan,nan
20261007,capacity,0.9,1,4,0.2,sco_reset_ucb,16.0,424.77293399420336,484.6225906604983,390.0876366572373,435.8348553609633,1.0889166794266885,1.1119408755390352,0.900859375,0.521953125,2,1.0,41.36842105263158,7.2894736842105265
20261007,capacity,0.9,1,4,0.2,ps_forced_reset_ucb,16.0,420.9211678846623,483.4185651643198,390.0876366572373,435.8348553609633,1.0790425748727788,1.1091783027861486,0.90046875,0.513515625,2,1.0,39.94736842105263,7.2368421052631575
20261007,capacity,0.9,1,4,0.2,inflight_sco_ucb,16.0,176.87190837316433,207.90540415669048,390.0876366572373,435.8348553609633,0.45341582698909877,0.4770279421192711,0.90046875,0.00234375,2,0.9736842105263158,41.45945945945946,7.351351351351352
20261007,capacity,0.9,1,8,0.4,true,16.0,97.86497864410273,112.48321710598982,97.86497864410273,112.48321710598982,1.0,1.0,0.898359375,0.5391015625,2,nan,nan,nan
20261007,capacity,0.9,1,8,0.4,sco_reset_ucb,16.0,101.51409654115395,118.36985103292668,97.86497864410273,112.48321710598982,1.037287270151273,1.0523334420759858,0.898046875,0.5275390625,2,0.9736842105263158,21.81081081081081,7.4324324324324325
20261007,capacity,0.9,1,8,0.4,ps_forced_reset_ucb,16.0,101.8169525428362,118.7429140783904,97.86497864410273,112.48321710598982,1.0403819012019129,1.0556500528118984,0.898046875,0.5244921875,2,0.9736842105263158,21.7027027027027,7.324324324324325
20261007,capacity,0.9,1,8,0.4,inflight_sco_ucb,16.0,76.30230895289144,90.30172618421511,97.86497864410273,112.48321710598982,0.7796691933114661,0.8028017735225895,0.898125,0.05203125,2,1.0,21.68421052631579,7.2894736842105265
20261008,delay,0.9,0,4,0.2,true,16.0,94.5746842784568,98.88136553139145,94.5746842784568,98.88136553139145,1.0,1.0,0.898125,0.0,1,nan,nan,nan
20261008,delay,0.9,0,4,0.2,sco_reset_ucb,16.0,99.47918165918257,105.14316132063736,94.5746842784568,98.88136553139145,1.0518584589326825,1.063326348251714,0.900078125,0.0,1,0.9117647058823529,41.83870967741935,7.580645161290323
20261008,delay,0.9,0,4,0.2,ps_forced_reset_ucb,16.0,101.62926503277312,107.17964602477313,94.5746842784568,98.88136553139145,1.074592696852632,1.0839215806616997,0.9,0.0,1,0.9117647058823529,41.774193548387096,7.419354838709677
20261008,delay,0.9,0,4,0.2,inflight_sco_ucb,16.0,99.47918165918257,105.14316132063736,94.5746842784568,98.88136553139145,1.0518584589326825,1.063326348251714,0.900078125,0.0,1,0.9117647058823529,41.83870967741935,7.580645161290323
20261008,delay,0.9,1,4,0.2,true,16.0,384.93872298928386,398.6641789091818,384.93872298928386,398.6641789091818,1.0,1.0,0.896640625,0.522265625,2,nan,nan,nan
20261008,delay,0.9,1,4,0.2,sco_reset_ucb,16.0,414.8954610254199,435.2104163430133,384.93872298928386,398.6641789091818,1.0778220954324982,1.0916717361811354,0.898203125,0.52328125,2,0.9117647058823529,42.61290322580645,7.483870967741935
20261008,delay,0.9,1,4,0.2,ps_forced_reset_ucb,16.0,409.6657460421116,428.73157231644166,384.93872298928386,398.6641789091818,1.0642362578147695,1.0754203537662443,0.898828125,0.51265625,2,0.9705882352941176,43.78787878787879,7.454545454545454
20261008,delay,0.9,1,4,0.2,inflight_sco_ucb,16.0,172.3804295666413,184.78452558363165,384.93872298928386,398.6641789091818,0.44781264983684205,0.46350922746366613,0.89828125,0.002734375,2,0.9117647058823529,43.58064516129032,7.483870967741935
20261008,delay,0.9,3,4,0.2,true,16.0,2037.8033046436008,2071.4313947458713,2037.8033046436008,2071.4313947458713,1.0,1.0,0.894765625,0.751640625,4,nan,nan,nan
20261008,delay,0.9,3,4,0.2,sco_reset_ucb,16.0,2202.3480458948193,2295.9146337656616,2037.8033046436008,2071.4313947458713,1.0807461352507701,1.1083710711294548,0.896015625,0.752421875,4,0.9705882352941176,42.696969696969695,7.454545454545454
20261008,delay,0.9,3,4,0.2,ps_forced_reset_ucb,16.0,2096.3678387842656,2191.1118571125776,2037.8033046436008,2071.4313947458713,1.0287390515106203,1.0577766961871258,0.8965625,0.741875,4,0.9411764705882353,42.6875,7.5625
20261008,delay,0.9,3,4,0.2,inflight_sco_ucb,16.0,456.1710252634034,497.2929776769897,2037.8033046436008,2071.4313947458713,0.22385429654761743,0.2400721447682794,0.896640625,0.109609375,4,0.9117647058823529,43.354838709677416,7.419354838709677
20261008,delay,0.9,5,4,0.2,true,16.0,5947.26332787043,5959.177068600471,5947.26332787043,5959.177068600471,1.0,1.0,0.8921875,0.832109375,6,nan,nan,nan
20261008,delay,0.9,5,4,0.2,sco_reset_ucb,16.0,6562.222669683208,6710.6980119869895,5947.26332787043,5959.177068600471,1.1034020704835648,1.126111530960602,0.893984375,0.83328125,6,0.9411764705882353,48.5,7.375
20261008,delay,0.9,5,4,0.2,ps_forced_reset_ucb,16.0,6142.260081830426,6252.399959218314,5947.26332787043,5959.177068600471,1.0327876442003485,1.0492052656335493,0.894140625,0.822734375,6,0.9411764705882353,50.46875,7.5
20261008,delay,0.9,5,4,0.2,inflight_sco_ucb,16.0,1008.1757085710849,1094.7246780322062,5947.26332787043,5959.177068600471,0.1695192650788658,0.183704002319452,0.89484375,0.45578125,6,0.9117647058823529,47.516129032258064,7.451612903225806
20261008,capacity,0.9,1,2,0.1,true,16.0,2134.5114731160747,2186.697343019769,2134.5114731160747,2186.697343019769,1.0,1.0,0.90109375,0.5165625,2,nan,nan,nan
20261008,capacity,0.9,1,2,0.1,sco_reset_ucb,16.0,2395.83581094548,2476.1344388012712,2134.5114731160747,2186.697343019769,1.1224281720294105,1.1323626686177783,0.9028125,0.51875,2,0.9705882352941176,81.0909090909091,7.515151515151516
20261008,capacity,0.9,1,2,0.1,ps_forced_reset_ucb,16.0,2267.3272792677594,2402.045881344453,2134.5114731160747,2186.697343019769,1.0622230462681903,1.0984811816834668,0.9025,0.5040625,2,0.9705882352941176,82.27272727272727,7.545454545454546
20261008,capacity,0.9,1,2,0.1,inflight_sco_ucb,16.0,629.8693642842954,667.7706753507528,2134.5114731160747,2186.697343019769,0.29508830110188083,0.3053786466985778,0.9025,0.0,1,0.9705882352941176,82.42424242424242,7.484848484848484
20261008,capacity,0.9,1,4,0.2,true,16.0,384.93872298928386,398.6641789091818,384.93872298928386,398.6641789091818,1.0,1.0,0.896640625,0.522265625,2,nan,nan,nan
20261008,capacity,0.9,1,4,0.2,sco_reset_ucb,16.0,414.8954610254199,435.2104163430133,384.93872298928386,398.6641789091818,1.0778220954324982,1.0916717361811354,0.898203125,0.52328125,2,0.9117647058823529,42.61290322580645,7.483870967741935
20261008,capacity,0.9,1,4,0.2,ps_forced_reset_ucb,16.0,409.6657460421116,428.73157231644166,384.93872298928386,398.6641789091818,1.0642362578147695,1.0754203537662443,0.898828125,0.51265625,2,0.9705882352941176,43.78787878787879,7.454545454545454
20261008,capacity,0.9,1,4,0.2,inflight_sco_ucb,16.0,172.3804295666413,184.78452558363165,384.93872298928386,398.6641789091818,0.44781264983684205,0.46350922746366613,0.89828125,0.002734375,2,0.9117647058823529,43.58064516129032,7.483870967741935
20261008,capacity,0.9,1,8,0.4,true,16.0,95.55972038341606,102.37128086634561,95.55972038341606,102.37128086634561,1.0,1.0,0.8940625,0.5496484375,2,nan,nan,nan
