seed,spatial_dimension,method,average_cost,relative_vs_ca_index_pct,action_disagreement_rate,cost_ratio_age_8,cost_ratio_age_16,cost_ratio_age_32,cost_ratio_age_64
20270002,2,ca_index,14577.537692145972,0.0,0.0,0.949624680160557,0.4689722302904161,0.17435643560519978,0.054183002077704975
20270002,2,cubic_cv_surrogate,14606.57468128415,0.19918994381213917,0.391,0.949624680160557,0.4689722302904161,0.17435643560519978,0.054183002077704975
20270002,2,max_age,18931.093165126058,29.86482055419879,0.6515,0.949624680160557,0.4689722302904161,0.17435643560519978,0.054183002077704975
20270002,3,ca_index,20234.68405717728,0.0,0.0,0.9534188383367347,0.4782286333623313,0.17770807717773074,0.054957538942393455
20270002,3,cubic_cv_surrogate,20383.13345216894,0.7336383141549607,0.246,0.9534188383367347,0.4782286333623313,0.17770807717773074,0.054957538942393455
20270002,3,max_age,23207.10230895814,14.68971911487067,0.5515,0.9534188383367347,0.4782286333623313,0.17770807717773074,0.054957538942393455
20270003,1,ca_index,3154.6446586129687,0.0,0.0,0.9667939960651417,0.5595986323473042,0.23669612027194864,0.08005386858420707
20270003,1,cubic_cv_surrogate,3259.6415553597467,3.328327216192495,0.4255,0.9667939960651417,0.5595986323473042,0.23669612027194864,0.08005386858420707
20270003,1,max_age,6185.272684464527,96.0687606313182,0.7,0.9667939960651417,0.5595986323473042,0.23669612027194864,0.08005386858420707
20270003,2,ca_index,9470.188705958466,0.0,0.0,0.958030185262612,0.5028145974142942,0.1945998822733702,0.06190161101412055
20270003,2,cubic_cv_surrogate,9534.796083841808,0.6822184846505985,0.3765,0.958030185262612,0.5028145974142942,0.1945998822733702,0.06190161101412055
20270003,2,max_age,13041.558901697234,37.71171099781494,0.602,0.958030185262612,0.5028145974142942,0.1945998822733702,0.06190161101412055
20270003,3,ca_index,18592.138596669865,0.0,0.0,0.9569750212257322,0.487689287670363,0.18177305680730538,0.056206650308589665
20270003,3,cubic_cv_surrogate,17924.796148261572,-3.5893796990509985,0.263,0.9569750212257322,0.487689287670363,0.18177305680730538,0.056206650308589665
20270003,3,max_age,20777.229752417614,11.752769292173483,0.552,0.9569750212257322,0.487689287670363,0.18177305680730538,0.056206650308589665
20270004,1,ca_index,9152.07533128682,0.0,0.0,0.9576174220832374,0.5026784994090898,0.19455609287923314,0.06186850683733375
20270004,1,cubic_cv_surrogate,9632.379901247903,5.248039953508021,0.504,0.9576174220832374,0.5026784994090898,0.19455609287923314,0.06186850683733375
20270004,1,max_age,13568.253995692627,48.2533032623637,0.5515,0.9576174220832374,0.5026784994090898,0.19455609287923314,0.06186850683733375
20270004,2,ca_index,19591.286285811326,0.0,0.0,0.9505704607461489,0.46996111750289427,0.17450539668757203,0.05421472122701747
20270004,2,cubic_cv_surrogate,20340.776563805775,3.8256307781957988,0.4325,0.9505704607461489,0.46996111750289427,0.17450539668757203,0.05421472122701747
20270004,2,max_age,23572.49277687782,20.321312408924474,0.4025,0.9505704607461489,0.46996111750289427,0.17450539668757203,0.05421472122701747
20270004,3,ca_index,31909.061536909445,0.0,0.0,0.9521864810117335,0.46956024808506686,0.17185792524654223,0.05266667171031714
20270004,3,cubic_cv_surrogate,32816.64540523875,2.8442825473870226,0.361,0.9521864810117335,0.46956024808506686,0.17185792524654223,0.05266667171031714
20270004,3,max_age,35375.13768948209,10.862356915647343,0.5015,0.9521864810117335,0.46956024808506686,0.17185792524654223,0.05266667171031714
20270005,1,ca_index,3114.346494805707,0.0,0.0,0.9695312757947437,0.5788310340933854,0.2533141630966579,0.08807696337138438
20270005,1,cubic_cv_surrogate,3236.4960718851075,3.9221575789055274,0.523,0.9695312757947437,0.5788310340933854,0.2533141630966579,0.08807696337138438
20270005,1,max_age,6714.672647493465,115.60454685092351,0.701,0.9695312757947437,0.5788310340933854,0.2533141630966579,0.08807696337138438
20270005,2,ca_index,10438.806304130443,0.0,0.0,0.9661656354146677,0.5480306507731157,0.2261141733116645,0.07504100658857295
20270005,2,cubic_cv_surrogate,10629.688805291344,1.828585525965476,0.3805,0.9661656354146677,0.5480306507731157,0.2261141733116645,0.07504100658857295
20270005,2,max_age,16451.39505188825,57.59843197185042,0.5025,0.9661656354146677,0.5480306507731157,0.2261141733116645,0.07504100658857295
20270005,3,ca_index,15918.891289794727,0.0,0.0,0.96528352020549,0.5321923702749646,0.21207686034682105,0.06863636730278941
20270005,3,cubic_cv_surrogate,16040.149567714849,0.7617256485560553,0.345,0.96528352020549,0.5321923702749646,0.21207686034682105,0.06863636730278941
20270005,3,max_age,21294.402286476445,33.76812429222284,0.6505,0.96528352020549,0.5321923702749646,0.21207686034682105,0.06863636730278941
20270006,1,ca_index,7535.912436442458,0.0,0.0,0.9577197481500436,0.5099699926026624,0.2029638316564824,0.06637684247687377
20270006,1,cubic_cv_surrogate,7698.388068111308,2.1560180408034535,0.475,0.9577197481500436,0.5099699926026624,0.2029638316564824,0.06637684247687377
20270006,1,max_age,12259.126489575208,62.67607397203885,0.6505,0.9577197481500436,0.5099699926026624,0.2029638316564824,0.06637684247687377
20270006,2,ca_index,13885.166858585751,0.0,0.0,0.9576482303067788,0.5028549985836442,0.19542687261121622,0.06251659567085692
20270006,2,cubic_cv_surrogate,13672.31469087835,-1.5329464159502537,0.3625,0.9576482303067788,0.5028549985836442,0.19542687261121622,0.06251659567085692
20270006,2,max_age,19529.608199989998,40.65087152995979,0.6,0.9576482303067788,0.5028549985836442,0.19542687261121622,0.06251659567085692
20270006,3,ca_index,20383.172893882722,0.0,0.0,0.9623378401634402,0.5210996518606903,0.20583945312750748,0.06633176449028136
20270006,3,cubic_cv_surrogate,19870.735405318344,-2.5140221850257993,0.408,0.9623378401634402,0.5210996518606903,0.20583945312750748,0.06633176449028136
20270006,3,max_age,24910.497621687315,22.21108927140243,0.601,0.9623378401634402,0.5210996518606903,0.20583945312750748,0.06633176449028136
20270007,1,ca_index,3039.4385855619016,0.0,0.0,0.9752596592019829,0.599368280303459,0.2624456972417172,0.09037450985949863
20270007,1,cubic_cv_surrogate,3108.8375671505883,2.283282903571382,0.4585,0.9752596592019829,0.599368280303459,0.2624456972417172,0.09037450985949863
20270007,1,max_age,4982.048667415919,63.91345069717496,0.7015,0.9752596592019829,0.599368280303459,0.2624456972417172,0.09037450985949863
20270007,2,ca_index,12758.69067857709,0.0,0.0,0.9663764228342997,0.5372584385511604,0.21520956663169696,0.06979923230599422
20270007,2,cubic_cv_surrogate,12315.053166233072,-3.4771398062727665,0.3895,0.9663764228342997,0.5372584385511604,0.21520956663169696,0.06979923230599422
20270007,2,max_age,17108.01409329897,34.0891046290883,0.6015,0.9663764228342997,0.5372584385511604,0.21520956663169696,0.06979923230599422
20270007,3,ca_index,23096.347215519836,0.0,0.0,0.9638599082472646,0.526528526591205,0.20825974380377893,0.06698745591986223
20270007,3,cubic_cv_surrogate,22967.15122621353,-0.5593784510629973,0.3435,0.9638599082472646,0.526528526591205,0.20825974380377893,0.06698745591986223
20270007,3,max_age,28350.903037819702,22.75059243467301,0.5025,0.9638599082472646,0.526528526591205,0.20825974380377893,0.06698745591986223
20270008,1,ca_index,5305.933244997963,0.0,0.0,0.9631742853872478,0.5359931740884827,0.2195759317753842,0.0728672133285383
20270008,1,cubic_cv_surrogate,5566.436297912213,4.909655679513736,0.54,0.9631742853872478,0.5359931740884827,0.2195759317753842,0.0728672133285383
20270008,1,max_age,10482.73066457023,97.56619958331673,0.701,0.9631742853872478,0.5359931740884827,0.2195759317753842,0.0728672133285383
20270008,2,ca_index,13110.812868857218,0.0,0.0,0.9591507489318939,0.5117477443891864,0.20149797988080023,0.06491535193780416
20270008,2,cubic_cv_surrogate,13320.325256592536,1.598012189106779,0.394,0.9591507489318939,0.5117477443891864,0.20149797988080023,0.06491535193780416
20270008,2,max_age,19914.55322697728,51.894115385334615,0.552,0.9591507489318939,0.5117477443891864,0.20149797988080023,0.06491535193780416
20270008,3,ca_index,29088.789294233316,0.0,0.0,0.9483227966566373,0.46009478841655965,0.16818746331236395,0.05166608175906311
20270008,3,cubic_cv_surrogate,29482.54637055135,1.3536385867943146,0.2975,0.9483227966566373,0.46009478841655965,0.16818746331236395,0.05166608175906311
20270008,3,max_age,34492.81766674782,18.577701250652655,0.5515,0.9483227966566373,0.46009478841655965,0.16818746331236395,0.05166608175906311
20270009,1,ca_index,2163.034264126428,0.0,0.0,0.9768606686138298,0.6066369133276213,0.2660238676184283,0.0913911149835027
20270009,1,cubic_cv_surrogate,2231.2986550464802,3.1559551345166525,0.4585,0.9768606686138298,0.6066369133276213,0.2660238676184283,0.0913911149835027
20270009,1,max_age,5696.680409448339,163.36524131526065,0.85,0.9768606686138298,0.6066369133276213,0.2660238676184283,0.0913911149835027
20270009,2,ca_index,8587.485858459497,0.0,0.0,0.9631506463238926,0.5276489809546279,0.21070990586553714,0.0683552831280703
20270009,2,cubic_cv_surrogate,8738.841847497117,1.762518058629703,0.338,0.9631506463238926,0.5276489809546279,0.21070990586553714,0.0683552831280703
20270009,2,max_age,13120.028496661604,52.78078721651831,0.6505,0.9631506463238926,0.5276489809546279,0.21070990586553714,0.0683552831280703
20270009,3,ca_index,16749.906866456786,0.0,0.0,0.958155767643867,0.5000471936614337,0.19163219644682894,0.06047031028838763
20270009,3,cubic_cv_surrogate,17062.688750005513,1.867364911593028,0.3885,0.958155767643867,0.5000471936614337,0.19163219644682894,0.06047031028838763
20270009,3,max_age,21395.366719500264,27.734242883143633,0.6005,0.958155767643867,0.5000471936614337,0.19163219644682894,0.06047031028838763
20270010,1,ca_index,7282.007538305902,0.0,0.0,0.9623701681135917,0.5297008540878506,0.21420267107903862,0.07035258698132421
20270010,1,cubic_cv_surrogate,7616.1621525564515,4.58877050720945,0.5475,0.9623701681135917,0.5297008540878506,0.21420267107903862,0.07035258698132421
20270010,1,max_age,15152.829266258439,108.08587723301942,0.6,0.9623701681135917,0.5297008540878506,0.21420267107903862,0.07035258698132421
20270010,2,ca_index,21221.557927102134,0.0,0.0,0.9490789119470848,0.45912139993839834,0.16662732355685728,0.05089116303469009
20270010,2,cubic_cv_surrogate,20884.793653457058,-1.5868970355611522,0.395,0.9490789119470848,0.45912139993839834,0.16662732355685728,0.05089116303469009
20270010,2,max_age,24592.145031635002,15.88284477563393,0.5515,0.9490789119470848,0.45912139993839834,0.16662732355685728,0.05089116303469009
20270010,3,ca_index,30993.109409618908,0.0,0.0,0.9554996432046098,0.4835196844726114,0.18026740136502534,0.055889095974415756
20270010,3,cubic_cv_surrogate,30662.690212055564,-1.0661053500517603,0.385,0.9554996432046098,0.4835196844726114,0.18026740136502534,0.055889095974415756
20270010,3,max_age,36619.47255247371,18.15359365365459,0.502,0.9554996432046098,0.4835196844726114,0.18026740136502534,0.055889095974415756
20270011,1,ca_index,7173.826980719423,0.0,0.0,0.9618337049587392,0.5330061031389248,0.21858237045273793,0.07263547262401572
20270011,1,cubic_cv_surrogate,7188.061290302374,0.19842002910313017,0.568,0.9618337049587392,0.5330061031389248,0.21858237045273793,0.07263547262401572
20270011,1,max_age,14057.889707799523,95.96081346235277,0.651,0.9618337049587392,0.5330061031389248,0.21858237045273793,0.07263547262401572
20270011,2,ca_index,19591.731966343148,0.0,0.0,0.9538099547485652,0.48756102280226193,0.1866143585612179,0.059201714769468415
20270011,2,cubic_cv_surrogate,19581.933919645246,-0.0500111307909612,0.4295,0.9538099547485652,0.48756102280226193,0.1866143585612179,0.059201714769468415
20270011,2,max_age,26763.817735045024,36.60771687272406,0.6015,0.9538099547485652,0.48756102280226193,0.1866143585612179,0.059201714769468415
20270011,3,ca_index,30699.699540286812,0.0,0.0,0.9485703068534568,0.46073162675384866,0.16901976068095542,0.05209433058840468
20270011,3,cubic_cv_surrogate,30888.81383867321,0.6160135155011126,0.354,0.9485703068534568,0.46073162675384866,0.16901976068095542,0.05209433058840468
20270011,3,max_age,36646.30714489408,19.370246919855404,0.4515,0.9485703068534568,0.46073162675384866,0.16901976068095542,0.05209433058840468
20270012,1,ca_index,4568.92061087391,0.0,0.0,0.9656334658000454,0.5647307170926685,0.24636618173549746,0.08596985015664307
20270012,1,cubic_cv_surrogate,4657.080197782041,1.9295495460856404,0.4045,0.9656334658000454,0.5647307170926685,0.24636618173549746,0.08596985015664307
20270012,1,max_age,8998.36646329172,96.94731490575361,0.7505,0.9656334658000454,0.5647307170926685,0.24636618173549746,0.08596985015664307
20270012,2,ca_index,13216.81795951612,0.0,0.0,0.9649576151366274,0.5354513851132858,0.21607365668346906,0.07065948639625055
20270012,2,cubic_cv_surrogate,13259.06528668958,0.319648248942106,0.4065,0.9649576151366274,0.5354513851132858,0.21607365668346906,0.07065948639625055
20270012,2,max_age,19035.799418370523,44.02709847921247,0.6515,0.9649576151366274,0.5354513851132858,0.21607365668346906,0.07065948639625055
20270012,3,ca_index,29480.257838481535,0.0,0.0,0.9548841887786178,0.4755825246385215,0.17413684525010636,0.053274348194096245
20270012,3,cubic_cv_surrogate,30450.14069737671,3.289940217650189,0.403,0.9548841887786178,0.4755825246385215,0.17413684525010636,0.053274348194096245
20270012,3,max_age,34451.21615020912,16.86199062085145,0.601,0.9548841887786178,0.4755825246385215,0.17413684525010636,0.053274348194096245
20270013,1,ca_index,5027.628809745563,0.0,0.0,0.9622413536767661,0.5415811016518463,0.22666145432767082,0.0765173885707737
20270013,1,cubic_cv_surrogate,5162.143539620639,2.6755103641369127,0.5385,0.9622413536767661,0.5415811016518463,0.22666145432767082,0.0765173885707737
20270013,1,max_age,11483.597567742621,128.40981310081605,0.701,0.9622413536767661,0.5415811016518463,0.22666145432767082,0.0765173885707737
20270013,2,ca_index,13415.765527548187,0.0,0.0,0.9576816704334382,0.5095421052978256,0.20163401194248515,0.06540323594234598
20270013,2,cubic_cv_surrogate,14139.6556481435,5.395816728526337,0.49,0.9576816704334382,0.5095421052978256,0.20163401194248515,0.06540323594234598
20270013,2,max_age,19936.548826385362,48.6053761557421,0.5515,0.9576816704334382,0.5095421052978256,0.20163401194248515,0.06540323594234598
20270013,3,ca_index,26710.09719329688,0.0,0.0,0.9513605391010046,0.46696633022886536,0.1709758341213959,0.05248218839271544
20270013,3,cubic_cv_surrogate,25990.078291427664,-2.6956805759954627,0.447,0.9513605391010046,0.46696633022886536,0.1709758341213959,0.05248218839271544
20270013,3,max_age,33183.27772972718,24.23495687636361,0.6015,0.9513605391010046,0.46696633022886536,0.1709758341213959,0.05248218839271544
20270014,1,ca_index,4752.797419063055,0.0,0.0,0.9638040043356163,0.5460717314108078,0.22815337543802308,0.07670265305576988
20270014,1,cubic_cv_surrogate,4772.4234620348925,0.41293666111497096,0.4535,0.9638040043356163,0.5460717314108078,0.22815337543802308,0.07670265305576988
20270014,1,max_age,9634.736430615185,102.71717014428386,0.8005,0.9638040043356163,0.5460717314108078,0.22815337543802308,0.07670265305576988
20270014,2,ca_index,12044.662612117996,0.0,0.0,0.9590781048441095,0.5037725117517119,0.19385161898786346,0.061328267936101966
20270014,2,cubic_cv_surrogate,12901.762054883122,7.1160103887244475,0.5405,0.9590781048441095,0.5037725117517119,0.19385161898786346,0.061328267936101966
20270014,2,max_age,18487.55739506928,53.49169993744087,0.5525,0.9590781048441095,0.5037725117517119,0.19385161898786346,0.061328267936101966
20270014,3,ca_index,20447.875683801605,0.0,0.0,0.9513195068660035,0.47058033062076116,0.1735251025770938,0.053475025041186994
20270014,3,cubic_cv_surrogate,21707.34581984104,6.159418002708028,0.399,0.9513195068660035,0.47058033062076116,0.1735251025770938,0.053475025041186994
20270014,3,max_age,25351.81447600694,23.982632074050294,0.602,0.9513195068660035,0.47058033062076116,0.1735251025770938,0.053475025041186994
20270015,1,ca_index,2839.218508225848,0.0,0.0,0.9780597953948897,0.6076894121371619,0.2654840994702713,0.09095267167510744
20270015,1,cubic_cv_surrogate,2932.905163937185,3.2997339035338857,0.5045,0.9780597953948897,0.6076894121371619,0.2654840994702713,0.09095267167510744
20270015,1,max_age,6005.711670610339,111.52692732913847,0.7505,0.9780597953948897,0.6076894121371619,0.2654840994702713,0.09095267167510744
20270015,2,ca_index,10726.609779553532,0.0,0.0,0.9567536219671912,0.496547109037338,0.19038214341495238,0.06020120019677581
20270015,2,cubic_cv_surrogate,11042.384941839822,2.9438486975465805,0.4715,0.9567536219671912,0.496547109037338,0.19038214341495238,0.06020120019677581
20270015,2,max_age,16486.50952497903,53.69729918212087,0.6505,0.9567536219671912,0.496547109037338,0.19038214341495238,0.06020120019677581
20270015,3,ca_index,15579.180255648484,0.0,0.0,0.9631139151787307,0.5290454505217854,0.21172414733449582,0.06876200846834286
20270015,3,cubic_cv_surrogate,15982.769327008613,2.5905667996478865,0.3305,0.9631139151787307,0.5290454505217854,0.21172414733449582,0.06876200846834286
20270015,3,max_age,23115.797509873588,48.37621190943331,0.651,0.9631139151787307,0.5290454505217854,0.21172414733449582,0.06876200846834286
20270016,1,ca_index,5322.037762413295,0.0,0.0,0.9639094330461934,0.5515587814838848,0.23354462789677508,0.07929439529806057
20270016,1,cubic_cv_surrogate,5588.885423767365,5.014012926377043,0.4385,0.9639094330461934,0.5515587814838848,0.23354462789677508,0.07929439529806057
20270016,1,max_age,11059.178763107087,107.79970486515805,0.6015,0.9639094330461934,0.5515587814838848,0.23354462789677508,0.07929439529806057
20270016,2,ca_index,15932.683554184836,0.0,0.0,0.9532307948444517,0.4814393593150351,0.18113807069502502,0.056628305846355434
20270016,2,cubic_cv_surrogate,15311.309699344536,-3.899994955194419,0.421,0.9532307948444517,0.4814393593150351,0.18113807069502502,0.056628305846355434
20270016,2,max_age,19822.028466303596,24.411110023566597,0.552,0.9532307948444517,0.4814393593150351,0.18113807069502502,0.056628305846355434
20270016,3,ca_index,22225.436754114577,0.0,0.0,0.9485755044268889,0.4585502990025826,0.16660136365302902,0.05094944546357931
20270016,3,cubic_cv_surrogate,22135.39422073978,-0.4051327961333562,0.3385,0.9485755044268889,0.4585502990025826,0.16660136365302902,0.05094944546357931
20270016,3,max_age,25434.811171818103,14.440096062946338,0.651,0.9485755044268889,0.4585502990025826,0.16660136365302902,0.05094944546357931
20270017,1,ca_index,5915.933993492697,0.0,0.0,0.9590227388806983,0.5101341886942727,0.19962579353523555,0.06397540346429242
20270017,1,cubic_cv_surrogate,6238.094736723917,5.445644653668968,0.567,0.9590227388806983,0.5101341886942727,0.19962579353523555,0.06397540346429242
20270017,1,max_age,12482.4343867321,110.99685020932122,0.7505,0.9590227388806983,0.5101341886942727,0.19962579353523555,0.06397540346429242
20270017,2,ca_index,11221.707227316308,0.0,0.0,0.9611112270987128,0.5212302870980821,0.20653673389124377,0.06658940835641751
20270017,2,cubic_cv_surrogate,11710.022232254516,4.351521520268609,0.403,0.9611112270987128,0.5212302870980821,0.20653673389124377,0.06658940835641751
20270017,2,max_age,18455.277562024294,64.46051557199561,0.7005,0.9611112270987128,0.5212302870980821,0.20653673389124377,0.06658940835641751
20270017,3,ca_index,19374.16033484977,0.0,0.0,0.9607812467835188,0.5124024170412734,0.20078876916680316,0.06454076900400936
20270017,3,cubic_cv_surrogate,18810.16848920678,-2.911051812802934,0.3475,0.9607812467835188,0.5124024170412734,0.20078876916680316,0.06454076900400936
20270017,3,max_age,25574.708151918334,32.00421442737402,0.601,0.9607812467835188,0.5124024170412734,0.20078876916680316,0.06454076900400936
20270018,1,ca_index,6020.651903294104,0.0,0.0,0.9563531628575233,0.5062227814152663,0.2013739750742835,0.06590820071721518
20270018,1,cubic_cv_surrogate,6142.612789085704,2.025708972227269,0.5335,0.9563531628575233,0.5062227814152663,0.2013739750742835,0.06590820071721518
20270018,1,max_age,12518.892343991349,107.93250540098218,0.701,0.9563531628575233,0.5062227814152663,0.2013739750742835,0.06590820071721518
20270018,2,ca_index,13980.639946436984,0.0,0.0,0.9581540314693475,0.5050836801320328,0.19678962263906674,0.06295710563493195
20270018,2,cubic_cv_surrogate,13791.677715790238,-1.3515992928127996,0.4515,0.9581540314693475,0.5050836801320328,0.19678962263906674,0.06295710563493195
20270018,2,max_age,20008.816751451897,43.11803199360138,0.6505,0.9581540314693475,0.5050836801320328,0.19678962263906674,0.06295710563493195
20270018,3,ca_index,26209.943428749863,0.0,0.0,0.9505038735005114,0.4692252690788604,0.17398922182667786,0.05398743628937515
20270018,3,cubic_cv_surrogate,26944.33318655923,2.8019509458528935,0.421,0.9505038735005114,0.4692252690788604,0.17398922182667786,0.05398743628937515
20270018,3,max_age,31546.901933617766,20.362342709270244,0.502,0.9505038735005114,0.4692252690788604,0.17398922182667786,0.05398743628937515
20270019,1,ca_index,4045.572381747059,0.0,0.0,0.9766393869138303,0.6102605592748189,0.27240216742762446,0.09540808385500428
20270019,1,cubic_cv_surrogate,4006.367616306707,-0.9690783340631115,0.515,0.9766393869138303,0.6102605592748189,0.27240216742762446,0.09540808385500428
20270019,1,max_age,7800.401724072899,92.81330274220274,0.7505,0.9766393869138303,0.6102605592748189,0.27240216742762446,0.09540808385500428
20270019,2,ca_index,15902.026628845319,0.0,0.0,0.9509781426689081,0.4788730057001942,0.18214473097674427,0.0576004115116215
20270019,2,cubic_cv_surrogate,16414.50543384623,3.222726366658857,0.4975,0.9509781426689081,0.4788730057001942,0.18214473097674427,0.0576004115116215
20270019,2,max_age,21776.170503819227,36.93959274548418,0.651,0.9509781426689081,0.4788730057001942,0.18214473097674427,0.0576004115116215
20270019,3,ca_index,25842.86554629271,0.0,0.0,0.9496809753356364,0.4633246673798256,0.1697372202497581,0.05218066229934408
20270019,3,cubic_cv_surrogate,25853.734513354593,0.04205790198619219,0.395,0.9496809753356364,0.4633246673798256,0.1697372202497581,0.05218066229934408
20270019,3,max_age,30523.90060994167,18.11345206770416,0.551,0.9496809753356364,0.4633246673798256,0.1697372202497581,0.05218066229934408
20270020,1,ca_index,2812.64795179322,0.0,0.0,0.9755287043526458,0.6110011748054219,0.2750250156446418,0.09688107011893199
20270020,1,cubic_cv_surrogate,2951.6039335810074,4.940397240230343,0.491,0.9755287043526458,0.6110011748054219,0.2750250156446418,0.09688107011893199
20270020,1,max_age,4273.664378208567,51.94451817135051,0.75,0.9755287043526458,0.6110011748054219,0.2750250156446418,0.09688107011893199
20270020,2,ca_index,11756.998535114639,0.0,0.0,0.9580737947302709,0.5082309468018653,0.19977789080955732,0.06438385613525291
20270020,2,cubic_cv_surrogate,12045.425085886547,2.4532328545458615,0.4295,0.9580737947302709,0.5082309468018653,0.19977789080955732,0.06438385613525291
20270020,2,max_age,19480.48342074274,65.69265839882826,0.602,0.9580737947302709,0.5082309468018653,0.19977789080955732,0.06438385613525291
20270020,3,ca_index,21829.651382183747,0.0,0.0,0.9569674596158209,0.4971282035963152,0.19074322281494688,0.06035423487603246
20270020,3,cubic_cv_surrogate,21755.279101710355,-0.34069385338004743,0.375,0.9569674596158209,0.4971282035963152,0.19074322281494688,0.06035423487603246
20270020,3,max_age,31319.877765058623,43.4740171371693,0.601,0.9569674596158209,0.4971282035963152,0.19074322281494688,0.06035423487603246
20270021,1,ca_index,2587.4019961088406,0.0,0.0,0.9657050558332223,0.5658338050145437,0.24551046073307684,0.08483300652496513
20270021,1,cubic_cv_surrogate,2691.527143602504,4.024312714075973,0.4085,0.9657050558332223,0.5658338050145437,0.24551046073307684,0.08483300652496513
20270021,1,max_age,6313.225717535489,143.99864137964897,0.8,0.9657050558332223,0.5658338050145437,0.24551046073307684,0.08483300652496513
20270021,2,ca_index,7076.041497861501,0.0,0.0,0.9702691552848757,0.5687763186687305,0.24000538398230203,0.08072369999476359
20270021,2,cubic_cv_surrogate,7166.714014612857,1.2814017099639585,0.404,0.9702691552848757,0.5687763186687305,0.24000538398230203,0.08072369999476359
20270021,2,max_age,13663.056527720086,93.08898247486665,0.701,0.9702691552848757,0.5687763186687305,0.24000538398230203,0.08072369999476359
20270021,3,ca_index,16993.834526587023,0.0,0.0,0.9614206449499765,0.5130424379974668,0.19915485002507682,0.06326373485962912
20270021,3,cubic_cv_surrogate,16668.249542453,-1.9159006381087362,0.388,0.9614206449499765,0.5130424379974668,0.19915485002507682,0.06326373485962912
20270021,3,max_age,22220.018237008113,30.75341061044623,0.651,0.9614206449499765,0.5130424379974668,0.19915485002507682,0.06326373485962912
20270022,1,ca_index,3079.608130344243,0.0,0.0,0.9679710841343125,0.5611107535477577,0.2367697925235997,0.08000053074195342
20270022,1,cubic_cv_surrogate,3202.6114708289433,3.994123124715565,0.516,0.9679710841343125,0.5611107535477577,0.2367697925235997,0.08000053074195342
20270022,1,max_age,5562.478934308445,80.62294613070343,0.7505,0.9679710841343125,0.5611107535477577,0.2367697925235997,0.08000053074195342
20270022,2,ca_index,9590.545554624172,0.0,0.0,0.9704367744105822,0.5580476314594438,0.22893474146429652,0.07536471386880542
20270022,2,cubic_cv_surrogate,9503.887889728054,-0.903573883284825,0.4395,0.9704367744105822,0.5580476314594438,0.22893474146429652,0.07536471386880542
20270022,2,max_age,14418.30837923355,50.33877162787288,0.6,0.9704367744105822,0.5580476314594438,0.22893474146429652,0.07536471386880542
