seed,family,success_probability,delay_slots,capacity,capacity_ratio,method,total_excess_pct,pre_excess_pct,post_excess_pct,delivery_rate,detected_fraction,calendar_delay,observation_delay,pre_alarms,post_unchanged_alarms
20261006,delay,0.9,5,4,0.2,sco_reset_ucb,10.606728777358803,11.908634424157722,9.094250225522938,0.891328125,0.9024390243902439,46.567567567567565,7.297297297297297,1,0
20261006,delay,0.9,5,4,0.2,ps_forced_reset_ucb,3.271561263820963,6.579928280519359,-0.41114172220213785,0.89125,0.9024390243902439,55.486486486486484,7.4324324324324325,1,0
20261006,capacity,0.9,1,2,0.1,cumulative_ucb_cv,15.68223684938761,12.801761595722594,19.153727510610974,0.8925,nan,nan,nan,0,0
20261006,capacity,0.9,1,2,0.1,sco_reset_ucb,13.406048679399424,12.801761595722594,14.136034955059129,0.89234375,0.9512195121951219,84.17948717948718,7.358974358974359,0,0
20261006,capacity,0.9,1,2,0.1,ps_forced_reset_ucb,12.63010367398154,13.047313525453479,12.120208941997824,0.893125,0.9512195121951219,82.7948717948718,7.333333333333333,0,0
20261006,capacity,0.9,1,4,0.2,cumulative_ucb_cv,11.14039204124417,9.643922210199891,12.993045721981856,0.896171875,nan,nan,nan,0,0
20261006,capacity,0.9,1,4,0.2,sco_reset_ucb,8.737873612829484,9.673778292531733,7.608957431966545,0.896171875,0.9024390243902439,41.75675675675676,7.297297297297297,1,0
20261006,capacity,0.9,1,4,0.2,ps_forced_reset_ucb,7.367739008876856,8.501946547705202,5.993255239662903,0.896015625,0.9024390243902439,41.189189189189186,7.243243243243243,1,0
20261006,capacity,0.9,1,8,0.4,cumulative_ucb_cv,5.689663166987574,4.31025120253311,7.583836980159659,0.8953515625,nan,nan,nan,0,0
20261006,capacity,0.9,1,8,0.4,sco_reset_ucb,3.8047085410405246,4.416163312889093,3.0996961731804165,0.89578125,0.975609756097561,22.0,7.475,1,0
20261006,capacity,0.9,1,8,0.4,ps_forced_reset_ucb,4.326184622569896,5.501969199200474,2.8678396739086565,0.895859375,0.975609756097561,21.25,7.3,1,0
20261007,delivery,1.0,0,4,0.2,cumulative_ucb_cv,9.669689991610486,8.821086054381936,10.789894630210995,1.0,nan,nan,nan,0,0
20261007,delivery,1.0,0,4,0.2,sco_reset_ucb,7.623053485029912,8.895252374804858,6.040926889733228,1.0,0.9736842105263158,36.027027027027025,7.351351351351352,2,0
20261007,delivery,1.0,0,4,0.2,ps_forced_reset_ucb,9.474564623956422,10.89718937998614,7.706021664782414,1.0,1.0,35.63157894736842,7.157894736842105,2,0
20261007,delivery,0.9,0,4,0.2,cumulative_ucb_cv,10.650569463269214,9.69566279633538,11.92347942341641,0.901640625,nan,nan,nan,0,0
20261007,delivery,0.9,0,4,0.2,sco_reset_ucb,8.300082619616406,9.592063628501773,6.716839050982965,0.90171875,1.0,40.89473684210526,7.447368421052632,2,1
20261007,delivery,0.9,0,4,0.2,ps_forced_reset_ucb,10.066415641679754,11.81291060674306,7.859592229305679,0.90140625,0.9736842105263158,41.75675675675676,7.486486486486487,1,1
20261007,delivery,0.8,0,4,0.2,cumulative_ucb_cv,12.281407867939848,11.057404964785905,13.82056933888995,0.7978125,nan,nan,nan,0,0
20261007,delivery,0.8,0,4,0.2,sco_reset_ucb,9.589657313165684,11.040930662580678,7.830350931989122,0.797890625,1.0,45.44736842105263,7.342105263157895,2,0
20261007,delivery,0.8,0,4,0.2,ps_forced_reset_ucb,11.211786410245766,12.131120458778204,10.063790893418945,0.79765625,1.0,44.5,7.2368421052631575,2,0
20261007,delivery,0.7,0,4,0.2,cumulative_ucb_cv,11.866098465878112,11.096644941069671,12.77305292171873,0.697265625,nan,nan,nan,0,0
20261007,delivery,0.7,0,4,0.2,sco_reset_ucb,9.408089988104884,11.12210035375512,7.370975261913326,0.698359375,1.0,51.28947368421053,7.315789473684211,2,1
20261007,delivery,0.7,0,4,0.2,ps_forced_reset_ucb,11.983340489472704,13.872285159613806,9.746520683251553,0.697734375,1.0,50.60526315789474,7.2368421052631575,2,1
20261007,delay,0.9,0,4,0.2,cumulative_ucb_cv,10.650569463269214,9.69566279633538,11.92347942341641,0.901640625,nan,nan,nan,0,0
20261007,delay,0.9,0,4,0.2,sco_reset_ucb,8.300082619616406,9.592063628501773,6.716839050982965,0.90171875,1.0,40.89473684210526,7.447368421052632,2,1
20261007,delay,0.9,0,4,0.2,ps_forced_reset_ucb,10.066415641679754,11.81291060674306,7.859592229305679,0.90140625,0.9736842105263158,41.75675675675676,7.486486486486487,1,1
20261007,delay,0.9,1,4,0.2,cumulative_ucb_cv,13.458797524335763,12.894039253046419,14.180308299652584,0.899609375,nan,nan,nan,0,0
20261007,delay,0.9,1,4,0.2,sco_reset_ucb,11.09445781888531,12.843608709785883,8.961976949592898,0.900859375,1.0,41.36842105263158,7.2894736842105265,1,0
20261007,delay,0.9,1,4,0.2,ps_forced_reset_ucb,10.818790537444066,13.243834092057567,7.917407579396662,0.90046875,1.0,39.94736842105263,7.2368421052631575,1,0
20261007,delay,0.9,3,4,0.2,cumulative_ucb_cv,15.938382010426121,16.19010668934284,15.679929018187817,0.898046875,nan,nan,nan,0,0
20261007,delay,0.9,3,4,0.2,sco_reset_ucb,13.531335047228021,16.19426819095494,10.391384913580175,0.898828125,1.0,41.526315789473685,7.184210526315789,1,0
20261007,delay,0.9,3,4,0.2,ps_forced_reset_ucb,8.520925504494741,10.422057662491325,6.243862882845602,0.89734375,1.0,41.31578947368421,7.184210526315789,1,0
20261007,delay,0.9,5,4,0.2,cumulative_ucb_cv,20.009248403738045,20.49174743456546,19.46756707586757,0.89578125,nan,nan,nan,0,0
20261007,delay,0.9,5,4,0.2,sco_reset_ucb,17.599493843224092,20.488367749909575,14.223288019352847,0.895703125,1.0,50.10526315789474,7.368421052631579,1,2
20261007,delay,0.9,5,4,0.2,ps_forced_reset_ucb,8.734551276535685,11.935491054583618,4.942790925624907,0.895390625,1.0,44.10526315789474,7.157894736842105,1,1
20261007,capacity,0.9,1,2,0.1,cumulative_ucb_cv,19.845617860196903,19.528901023351487,20.486400711703077,0.9,nan,nan,nan,0,0
20261007,capacity,0.9,1,2,0.1,sco_reset_ucb,17.92378095077558,19.528901023351487,16.171552241079688,0.8990625,0.9736842105263158,79.48648648648648,7.378378378378378,0,0
20261007,capacity,0.9,1,2,0.1,ps_forced_reset_ucb,14.095347829069187,15.973774303897747,12.019130676451535,0.8984375,0.9736842105263158,78.67567567567568,7.45945945945946,0,0
20261007,capacity,0.9,1,4,0.2,cumulative_ucb_cv,13.458797524335763,12.894039253046419,14.180308299652584,0.899609375,nan,nan,nan,0,0
20261007,capacity,0.9,1,4,0.2,sco_reset_ucb,11.09445781888531,12.843608709785883,8.961976949592898,0.900859375,1.0,41.36842105263158,7.2894736842105265,1,0
20261007,capacity,0.9,1,4,0.2,ps_forced_reset_ucb,10.818790537444066,13.243834092057567,7.917407579396662,0.90046875,1.0,39.94736842105263,7.2368421052631575,1,0
20261007,capacity,0.9,1,8,0.4,cumulative_ucb_cv,7.047312005928392,6.183325146115543,8.19866826047399,0.89765625,nan,nan,nan,0,0
20261007,capacity,0.9,1,8,0.4,sco_reset_ucb,5.178382345889138,6.251064864313099,3.7880656351109376,0.898046875,0.9736842105263158,21.81081081081081,7.4324324324324325,5,0
20261007,capacity,0.9,1,8,0.4,ps_forced_reset_ucb,5.506002380129377,6.605463599306027,4.097177602935625,0.898046875,0.9736842105263158,21.7027027027027,7.324324324324325,5,2
20261008,delivery,1.0,0,4,0.2,cumulative_ucb_cv,8.290517202017632,6.268734112926689,10.795968504476116,1.0,nan,nan,nan,0,0
20261008,delivery,1.0,0,4,0.2,sco_reset_ucb,5.917185638818623,6.282848663107654,5.520826236992477,1.0,0.9705882352941176,38.57575757575758,7.575757575757576,2,2
20261008,delivery,1.0,0,4,0.2,ps_forced_reset_ucb,7.969745355798901,8.535094604198218,7.371389265140643,1.0,0.9411764705882353,38.46875,7.5,2,2
20261008,delivery,0.9,0,4,0.2,cumulative_ucb_cv,8.48818820522586,7.328000247337203,9.963822771979547,0.900390625,nan,nan,nan,0,0
20261008,delivery,0.9,0,4,0.2,sco_reset_ucb,6.469049884558559,7.451331064482236,5.37552611059245,0.900078125,0.9117647058823529,41.83870967741935,7.580645161290323,4,1
20261008,delivery,0.9,0,4,0.2,ps_forced_reset_ucb,8.527231342811097,9.375946487565434,7.573057400848821,0.9,0.9117647058823529,41.774193548387096,7.419354838709677,4,2
20261008,delivery,0.8,0,4,0.2,cumulative_ucb_cv,9.637781249310152,7.892861576013233,11.811181908348058,0.798515625,nan,nan,nan,0,0
20261008,delivery,0.8,0,4,0.2,sco_reset_ucb,7.906413412757107,7.94303097912108,7.882866521812565,0.79828125,0.9117647058823529,45.83870967741935,7.32258064516129,2,3
20261008,delivery,0.8,0,4,0.2,ps_forced_reset_ucb,9.879296332350062,10.277523612307055,9.449499563617092,0.798671875,0.9117647058823529,46.903225806451616,7.516129032258065,2,1
20261008,delivery,0.7,0,4,0.2,cumulative_ucb_cv,9.55236113142347,8.879380865373687,10.763798922086064,0.694765625,nan,nan,nan,0,0
20261008,delivery,0.7,0,4,0.2,sco_reset_ucb,7.955811175349575,8.879380865373687,7.035200108332729,0.694765625,0.9705882352941176,52.81818181818182,7.484848484848484,0,0
20261008,delivery,0.7,0,4,0.2,ps_forced_reset_ucb,9.613946692128279,10.89206159908662,8.437170449838161,0.695390625,1.0,54.8235294117647,7.705882352941177,0,0
20261008,delay,0.9,0,4,0.2,cumulative_ucb_cv,8.48818820522586,7.328000247337203,9.963822771979547,0.900390625,nan,nan,nan,0,0
20261008,delay,0.9,0,4,0.2,sco_reset_ucb,6.469049884558559,7.451331064482236,5.37552611059245,0.900078125,0.9117647058823529,41.83870967741935,7.580645161290323,4,1
20261008,delay,0.9,0,4,0.2,ps_forced_reset_ucb,8.527231342811097,9.375946487565434,7.573057400848821,0.9,0.9117647058823529,41.774193548387096,7.419354838709677,4,2
20261008,delay,0.9,1,4,0.2,cumulative_ucb_cv,11.16725176189619,10.574015776822138,12.018510263669187,0.89890625,nan,nan,nan,0,0
20261008,delay,0.9,1,4,0.2,sco_reset_ucb,9.30276585492904,10.557619217215418,7.888681668973346,0.898203125,0.9117647058823529,42.61290322580645,7.483870967741935,4,1
20261008,delay,0.9,1,4,0.2,ps_forced_reset_ucb,7.700320600938554,8.727758366496163,6.592604342423875,0.898828125,0.9705882352941176,43.78787878787879,7.454545454545454,4,0
20261008,delay,0.9,3,4,0.2,cumulative_ucb_cv,13.016569423675843,13.0739188185497,13.367689562062566,0.896875,nan,nan,nan,0,0
20261008,delay,0.9,3,4,0.2,sco_reset_ucb,10.90607210206601,13.314755806199024,8.606500762911024,0.896015625,0.9705882352941176,42.696969696969695,7.454545454545454,4,1
20261008,delay,0.9,3,4,0.2,ps_forced_reset_ucb,5.822223078849692,8.41670116716225,3.1756958729022458,0.8965625,0.9411764705882353,42.6875,7.5625,4,0
20261008,delay,0.9,5,4,0.2,cumulative_ucb_cv,15.088575708182372,14.838700950336458,15.62269696001149,0.894609375,nan,nan,nan,0,0
20261008,delay,0.9,5,4,0.2,sco_reset_ucb,12.842935899258194,14.958137395797968,10.697975711965361,0.893984375,0.9411764705882353,48.5,7.375,4,2
20261008,delay,0.9,5,4,0.2,ps_forced_reset_ucb,5.086729433237968,6.790365492289813,3.2688071471284275,0.894140625,0.9411764705882353,50.46875,7.5,4,2
20261008,capacity,0.9,1,2,0.1,cumulative_ucb_cv,16.11893480099382,14.165748978844928,18.74629860796178,0.901875,nan,nan,nan,0,0
20261008,capacity,0.9,1,2,0.1,sco_reset_ucb,13.572146517890998,14.175459045850042,13.233811784781647,0.9028125,0.9705882352941176,81.0909090909091,7.515151515151516,1,1
20261008,capacity,0.9,1,2,0.1,ps_forced_reset_ucb,10.205108426355206,13.341340380267763,6.948720694500404,0.9025,0.9705882352941176,82.27272727272727,7.545454545454546,1,0
20261008,capacity,0.9,1,4,0.2,cumulative_ucb_cv,11.16725176189619,10.574015776822138,12.018510263669187,0.89890625,nan,nan,nan,0,0
20261008,capacity,0.9,1,4,0.2,sco_reset_ucb,9.30276585492904,10.557619217215418,7.888681668973346,0.898203125,0.9117647058823529,42.61290322580645,7.483870967741935,4,1
20261008,capacity,0.9,1,4,0.2,ps_forced_reset_ucb,7.700320600938554,8.727758366496163,6.592604342423875,0.898828125,0.9705882352941176,43.78787878787879,7.454545454545454,4,0
20261008,capacity,0.9,1,8,0.4,cumulative_ucb_cv,6.189913761597149,4.482591872510833,8.282170557426028,0.8934375,nan,nan,nan,0,0
20261008,capacity,0.9,1,8,0.4,sco_reset_ucb,4.705285786366586,4.7218683844140905,4.644514606157463,0.89328125,0.9117647058823529,23.06451612903226,7.225806451612903,6,2
20261008,capacity,0.9,1,8,0.4,ps_forced_reset_ucb,4.485575419391408,4.684842389143013,4.280938179915545,0.893515625,0.9705882352941176,21.484848484848484,7.393939393939394,6,1
20261009,delivery,1.0,0,4,0.2,cumulative_ucb_cv,5.970256071905694,4.934339929121,7.368665098857607,1.0,nan,nan,nan,0,0
20261009,delivery,1.0,0,4,0.2,sco_reset_ucb,4.336891236015111,4.934339929121,3.688541816972429,1.0,0.9117647058823529,38.61290322580645,7.516129032258065,0,0
20261009,delivery,1.0,0,4,0.2,ps_forced_reset_ucb,5.809134554527062,6.561373281214682,4.998941917120902,1.0,0.9117647058823529,39.0,7.580645161290323,0,0
20261009,delivery,0.9,0,4,0.2,cumulative_ucb_cv,6.322859789419888,5.598009334558573,7.288927257994176,0.902734375,nan,nan,nan,0,0
20261009,delivery,0.9,0,4,0.2,sco_reset_ucb,4.157858341165621,5.545661257388424,2.5760766737259297,0.903203125,0.9117647058823529,41.774193548387096,7.483870967741935,2,0
20261009,delivery,0.9,0,4,0.2,ps_forced_reset_ucb,5.997360825505393,7.446099998291673,4.38299123325353,0.90328125,0.9117647058823529,40.61290322580645,7.451612903225806,2,0
20261009,delivery,0.8,0,4,0.2,cumulative_ucb_cv,7.005253246354126,6.985963346888081,7.119995450470468,0.798046875,nan,nan,nan,0,0
20261009,delivery,0.8,0,4,0.2,sco_reset_ucb,4.733263182579633,6.985963346888081,2.122689324871435,0.798203125,0.9411764705882353,47.5625,7.5,0,2
20261009,delivery,0.8,0,4,0.2,ps_forced_reset_ucb,6.906299404468619,8.839985675414619,4.68942851880953,0.79828125,0.9411764705882353,45.46875,7.53125,1,1
20261009,delivery,0.7,0,4,0.2,cumulative_ucb_cv,7.400361227283408,8.235491067717295,6.813792744496588,0.703515625,nan,nan,nan,0,0
20261009,delivery,0.7,0,4,0.2,sco_reset_ucb,5.1226557204871295,8.235491067717295,1.7286559042618472,0.704453125,0.9705882352941176,51.878787878787875,7.424242424242424,0,0
20261009,delivery,0.7,0,4,0.2,ps_forced_reset_ucb,7.204095370095342,10.859995575949892,3.1819464528325154,0.703671875,1.0,53.05882352941177,7.5,0,1
20261009,delay,0.9,0,4,0.2,cumulative_ucb_cv,6.322859789419888,5.598009334558573,7.288927257994176,0.902734375,nan,nan,nan,0,0
20261009,delay,0.9,0,4,0.2,sco_reset_ucb,4.157858341165621,5.545661257388424,2.5760766737259297,0.903203125,0.9117647058823529,41.774193548387096,7.483870967741935,2,0
20261009,delay,0.9,0,4,0.2,ps_forced_reset_ucb,5.997360825505393,7.446099998291673,4.38299123325353,0.90328125,0.9117647058823529,40.61290322580645,7.451612903225806,2,0
20261009,delay,0.9,1,4,0.2,cumulative_ucb_cv,8.284052234800425,8.792881843494243,7.943035399688342,0.901171875,nan,nan,nan,0,0
20261009,delay,0.9,1,4,0.2,sco_reset_ucb,6.350293798938146,8.560824512059273,3.918976901420013,0.901953125,0.9117647058823529,42.96774193548387,7.645161290322581,2,0
20261009,delay,0.9,1,4,0.2,ps_forced_reset_ucb,5.640890178263231,8.474145281486777,2.5065425933801233,0.902109375,0.9117647058823529,40.96774193548387,7.483870967741935,2,1
20261009,delay,0.9,3,4,0.2,cumulative_ucb_cv,11.483715989133124,12.0189706272819,11.009252449608152,0.899375,nan,nan,nan,0,0
20261009,delay,0.9,3,4,0.2,sco_reset_ucb,8.96032917890937,12.041109626909424,5.552381329959399,0.90015625,0.9411764705882353,39.75,7.46875,2,1
20261009,delay,0.9,3,4,0.2,ps_forced_reset_ucb,3.83877915113342,6.8815236827711175,0.6776472826076518,0.899765625,0.9117647058823529,44.74193548387097,7.354838709677419,2,1
20261009,delay,0.9,5,4,0.2,cumulative_ucb_cv,11.327068870247686,12.388862832992924,10.531678716278858,0.89671875,nan,nan,nan,0,0
20261009,delay,0.9,5,4,0.2,sco_reset_ucb,9.197357246726607,12.33027376306059,6.10389013135566,0.89703125,0.9117647058823529,49.935483870967744,7.451612903225806,3,0
20261009,delay,0.9,5,4,0.2,ps_forced_reset_ucb,0.2159643538200945,4.488470752210288,-4.068433820397219,0.89734375,0.9117647058823529,46.96774193548387,7.483870967741935,3,1
20261009,capacity,0.9,1,2,0.1,cumulative_ucb_cv,11.850397040906302,10.707717509138105,13.343988538164886,0.89703125,nan,nan,nan,0,0
20261009,capacity,0.9,1,2,0.1,sco_reset_ucb,9.213635303212873,10.707717509138105,7.704685013248564,0.89703125,0.9411764705882353,84.375,7.59375,0,0
20261009,capacity,0.9,1,2,0.1,ps_forced_reset_ucb,6.066502549242342,7.374122004108324,4.878224165036526,0.8978125,0.9411764705882353,93.03125,8.0,0,0
20261009,capacity,0.9,1,4,0.2,cumulative_ucb_cv,8.284052234800425,8.792881843494243,7.943035399688342,0.901171875,nan,nan,nan,0,0
20261009,capacity,0.9,1,4,0.2,sco_reset_ucb,6.350293798938146,8.560824512059273,3.918976901420013,0.901953125,0.9117647058823529,42.96774193548387,7.645161290322581,2,0
20261009,capacity,0.9,1,4,0.2,ps_forced_reset_ucb,5.640890178263231,8.474145281486777,2.5065425933801233,0.902109375,0.9117647058823529,40.96774193548387,7.483870967741935,2,1
20261009,capacity,0.9,1,8,0.4,cumulative_ucb_cv,4.5131774812120105,3.431970302333631,5.84654657322815,0.899765625,nan,nan,nan,0,0
20261009,capacity,0.9,1,8,0.4,sco_reset_ucb,3.008676253011922,3.432315725145724,2.4760384093737375,0.8999609375,0.9117647058823529,23.06451612903226,7.483870967741935,5,1
20261009,capacity,0.9,1,8,0.4,ps_forced_reset_ucb,3.194902589467807,3.6491406566510953,2.6838110310205665,0.900078125,0.9117647058823529,22.129032258064516,7.516129032258065,5,4
20261010,delivery,1.0,0,4,0.2,cumulative_ucb_cv,8.70331435093018,7.1358627671732116,10.433104237253138,1.0,nan,nan,nan,0,0
20261010,delivery,1.0,0,4,0.2,sco_reset_ucb,6.272923760187648,7.1358627671732116,5.417746314849337,1.0,0.972972972972973,37.583333333333336,7.527777777777778,1,1
20261010,delivery,1.0,0,4,0.2,ps_forced_reset_ucb,8.061765565127399,9.063238148738172,7.083829828786836,1.0,0.972972972972973,37.5,7.444444444444445,1,3
20261010,delivery,0.9,0,4,0.2,cumulative_ucb_cv,9.5187076236038,9.133721748182655,10.223915164502632,0.896875,nan,nan,nan,0,0
20261010,delivery,0.9,0,4,0.2,sco_reset_ucb,7.240284831022287,9.111972391026042,5.494265794601022,0.896875,1.0,41.432432432432435,7.378378378378378,2,1
20261010,delivery,0.9,0,4,0.2,ps_forced_reset_ucb,8.674821890517759,10.197199703020281,7.3104762746591945,0.896875,1.0,41.648648648648646,7.4324324324324325,2,2
20261010,delivery,0.8,0,4,0.2,cumulative_ucb_cv,10.823100877650937,8.699318780652094,13.241686893431021,0.798125,nan,nan,nan,0,0
20261010,delivery,0.8,0,4,0.2,sco_reset_ucb,8.564346327074514,8.593386877363296,8.771273401596336,0.7978125,0.972972972972973,46.80555555555556,7.416666666666667,3,1
20261010,delivery,0.8,0,4,0.2,ps_forced_reset_ucb,10.486025922647563,10.735140265949706,10.432871677441153,0.79765625,0.9459459459459459,46.4,7.457142857142857,3,1
20261010,delivery,0.7,0,4,0.2,cumulative_ucb_cv,11.069795049376374,8.064571327462636,14.483076436009224,0.701328125,nan,nan,nan,0,0
20261010,delivery,0.7,0,4,0.2,sco_reset_ucb,8.92892320220023,8.228397565415893,9.93235920695253,0.7009375,1.0,52.270270270270274,7.351351351351352,2,1
20261010,delivery,0.7,0,4,0.2,ps_forced_reset_ucb,11.214769758745463,10.902165385850033,11.727656730512164,0.701328125,0.972972972972973,52.27777777777778,7.444444444444445,2,0
20261010,delay,0.9,0,4,0.2,cumulative_ucb_cv,9.5187076236038,9.133721748182655,10.223915164502632,0.896875,nan,nan,nan,0,0
20261010,delay,0.9,0,4,0.2,sco_reset_ucb,7.240284831022287,9.111972391026042,5.494265794601022,0.896875,1.0,41.432432432432435,7.378378378378378,2,1
20261010,delay,0.9,0,4,0.2,ps_forced_reset_ucb,8.674821890517759,10.197199703020281,7.3104762746591945,0.896875,1.0,41.648648648648646,7.4324324324324325,2,2
20261010,delay,0.9,1,4,0.2,cumulative_ucb_cv,13.03493478468819,11.483689126009594,14.923117067296964,0.895234375,nan,nan,nan,0,0
20261010,delay,0.9,1,4,0.2,sco_reset_ucb,10.306194114982903,11.433142919183858,9.357500340925668,0.89578125,1.0,42.351351351351354,7.486486486486487,2,1
20261010,delay,0.9,1,4,0.2,ps_forced_reset_ucb,9.854658726120348,11.611165678851844,8.101126876452819,0.89609375,1.0,42.13513513513514,7.54054054054054,2,2
20261010,delay,0.9,3,4,0.2,cumulative_ucb_cv,15.166393455892745,14.668739110151957,15.873513301983145,0.89359375,nan,nan,nan,0,0
20261010,delay,0.9,3,4,0.2,sco_reset_ucb,11.828097331811854,14.706776753017547,9.167557173085395,0.89359375,0.972972972972973,44.72222222222222,7.444444444444445,2,3
20261010,delay,0.9,3,4,0.2,ps_forced_reset_ucb,6.145909926334003,9.389377828922996,3.0977296915666117,0.893671875,1.0,44.86486486486486,7.486486486486487,2,1
20261010,delay,0.9,5,4,0.2,cumulative_ucb_cv,16.741343442531747,16.042411489321328,18.110859992458558,0.891484375,nan,nan,nan,0,0
20261010,delay,0.9,5,4,0.2,sco_reset_ucb,13.87124483886785,15.919079654866835,12.434111972000338,0.892109375,1.0,50.567567567567565,7.378378378378378,1,1
20261010,delay,0.9,5,4,0.2,ps_forced_reset_ucb,4.450504113404715,6.161981512077414,3.0802085157843138,0.89109375,0.972972972972973,48.02777777777778,7.305555555555555,2,2
20261010,capacity,0.9,1,2,0.1,cumulative_ucb_cv,16.541461505159372,15.075390056329768,18.4244276020576,0.8928125,nan,nan,nan,0,0
20261010,capacity,0.9,1,2,0.1,sco_reset_ucb,13.740486881660013,15.075390056329768,12.728932506287649,0.8940625,0.918918918918919,83.79411764705883,7.470588235294118,1,1
20261010,capacity,0.9,1,2,0.1,ps_forced_reset_ucb,12.46524247015958,13.8424748880741,11.563425386044457,0.89453125,0.972972972972973,84.69444444444444,7.472222222222222,1,1
20261010,capacity,0.9,1,4,0.2,cumulative_ucb_cv,13.03493478468819,11.483689126009594,14.923117067296964,0.895234375,nan,nan,nan,0,0
20261010,capacity,0.9,1,4,0.2,sco_reset_ucb,10.306194114982903,11.433142919183858,9.357500340925668,0.89578125,1.0,42.351351351351354,7.486486486486487,2,1
20261010,capacity,0.9,1,4,0.2,ps_forced_reset_ucb,9.854658726120348,11.611165678851844,8.101126876452819,0.89609375,1.0,42.13513513513514,7.54054054054054,2,2
20261010,capacity,0.9,1,8,0.4,cumulative_ucb_cv,6.108190604869212,5.6606054626196105,6.647825747950336,0.897109375,nan,nan,nan,0,0
20261010,capacity,0.9,1,8,0.4,sco_reset_ucb,4.218476243379288,5.618668536823207,2.7683032226530515,0.8969140625,0.9459459459459459,21.085714285714285,7.371428571428571,4,7
20261010,capacity,0.9,1,8,0.4,ps_forced_reset_ucb,4.663261401309171,6.196463783650758,3.0578517086235655,0.896640625,0.972972972972973,21.38888888888889,7.444444444444445,4,0
20261011,delivery,1.0,0,4,0.2,cumulative_ucb_cv,6.720202281036197,4.229596843068179,9.793185197641767,1.0,nan,nan,nan,0,0
20261011,delivery,1.0,0,4,0.2,sco_reset_ucb,4.176105345255398,4.2396249859185104,4.1077493734622665,1.0,0.9428571428571428,36.45454545454545,7.666666666666667,2,0
20261011,delivery,1.0,0,4,0.2,ps_forced_reset_ucb,6.278226771410916,6.347061574756047,6.2113128961704795,1.0,0.9428571428571428,36.09090909090909,7.545454545454546,2,0
20261011,delivery,0.9,0,4,0.2,cumulative_ucb_cv,7.803954789765466,4.698757336517861,11.584941539884037,0.895078125,nan,nan,nan,0,0
20261011,delivery,0.9,0,4,0.2,sco_reset_ucb,5.212149716384257,4.783386651822974,5.722523405723295,0.895703125,0.9428571428571428,40.57575757575758,7.363636363636363,1,2
20261011,delivery,0.9,0,4,0.2,ps_forced_reset_ucb,6.855528977170133,6.277402291541501,7.566991945667684,0.895625,0.9714285714285714,40.23529411764706,7.323529411764706,1,2
20261011,delivery,0.8,0,4,0.2,cumulative_ucb_cv,8.414017826069559,4.5784093921304,13.089650445476359,0.795625,nan,nan,nan,0,0
20261011,delivery,0.8,0,4,0.2,sco_reset_ucb,6.401954944057547,4.5784093921304,8.616848445614728,0.795234375,0.9428571428571428,45.09090909090909,7.393939393939394,0,0
20261011,delivery,0.8,0,4,0.2,ps_forced_reset_ucb,8.190542041860594,6.3537760850698675,10.379570881928085,0.7953125,0.8857142857142857,45.03225806451613,7.290322580645161,0,0
20261011,delivery,0.7,0,4,0.2,cumulative_ucb_cv,8.486550795926206,4.372184230918524,13.591652816591031,0.696953125,nan,nan,nan,0,0
20261011,delivery,0.7,0,4,0.2,sco_reset_ucb,6.535368931241048,4.372184230918524,9.126945839670098,0.696875,0.9714285714285714,52.0,7.617647058823529,0,1
20261011,delivery,0.7,0,4,0.2,ps_forced_reset_ucb,8.59875006843791,6.1383629917818645,11.607219430909899,0.696484375,0.9428571428571428,51.42424242424242,7.393939393939394,0,0
20261011,delay,0.9,0,4,0.2,cumulative_ucb_cv,7.803954789765466,4.698757336517861,11.584941539884037,0.895078125,nan,nan,nan,0,0
20261011,delay,0.9,0,4,0.2,sco_reset_ucb,5.212149716384257,4.783386651822974,5.722523405723295,0.895703125,0.9428571428571428,40.57575757575758,7.363636363636363,1,2
20261011,delay,0.9,0,4,0.2,ps_forced_reset_ucb,6.855528977170133,6.277402291541501,7.566991945667684,0.895625,0.9714285714285714,40.23529411764706,7.323529411764706,1,2
20261011,delay,0.9,1,4,0.2,cumulative_ucb_cv,9.771844582120787,7.160399275274625,12.990202794776051,0.894609375,nan,nan,nan,0,0
20261011,delay,0.9,1,4,0.2,sco_reset_ucb,6.971250902303044,7.1584104116866945,6.815974182730244,0.894609375,0.9428571428571428,41.09090909090909,7.484848484848484,1,1
20261011,delay,0.9,1,4,0.2,ps_forced_reset_ucb,6.941982629961452,6.95283754613123,7.043427151782777,0.894609375,0.9142857142857143,41.5625,7.40625,1,1
20261011,delay,0.9,3,4,0.2,cumulative_ucb_cv,10.6468311032048,8.343324408131764,13.353748213099637,0.892265625,nan,nan,nan,0,0
20261011,delay,0.9,3,4,0.2,sco_reset_ucb,8.113171431903343,8.657816145308246,7.549320192017882,0.891953125,0.9428571428571428,42.515151515151516,7.454545454545454,1,1
20261011,delay,0.9,3,4,0.2,ps_forced_reset_ucb,3.4644870441679823,3.8229003358868003,3.142288576230606,0.892265625,0.9428571428571428,42.81818181818182,7.545454545454546,1,1
20261011,delay,0.9,5,4,0.2,cumulative_ucb_cv,12.034620351170005,11.80621722235688,12.326003564809845,0.889921875,nan,nan,nan,0,0
20261011,delay,0.9,5,4,0.2,sco_reset_ucb,10.330034796815967,11.674160511513575,8.870198628926623,0.889609375,0.9714285714285714,48.0,7.470588235294118,1,0
