seed,profile,method,inflight_beta,forward_mean,feedback_mean,round_trip_mean,round_trip_p95,round_trip_p99,round_trip_max,post_cost,total_cost,delivery_rate,ack_rate,redundant_attempt_rate,stale_arrival_rate,mean_inflight_per_slot,max_inflight_count,detected_fraction,calendar_delay,observation_delay
20266001,light_iid,forced,,1.9997834158415841,1.9951113861386138,3.994894801980198,6.0,6.0,6,2621.8397230662968,2552.8419364104366,0.682890625,0.995625,0.773125,0.1124105428521557,19.9778125,7,0.9333333333333333,49.285714285714285,7.678571428571429
20266001,light_iid,pa16,16.0,1.9997834158415841,1.9951113861386138,3.994894801980198,6.0,6.0,6,446.46382220836426,447.42490766482376,0.86109375,0.995234375,0.3265625,0.01727145847871598,19.9678125,6,0.9666666666666667,45.3448275862069,7.413793103448276
20266001,light_iid,stopwait,1000000.0,1.9997834158415841,1.9951113861386138,3.994894801980198,6.0,6.0,6,504.8370674704015,516.6722760245488,0.8903125,0.99484375,0.096171875,0.0029660647300008723,19.9890625,4,0.9333333333333333,42.42857142857143,7.357142857142857
20266001,heavy_iid,true,,2.0071163366336635,1.9969059405940595,4.0040222772277225,12.0,12.0,22,535.7298013370296,521.8262367573788,0.8178125,0.995078125,0.67890625,0.06520223152022316,20.2225,7,nan,nan,nan
20266001,heavy_iid,sco,,2.0071163366336635,1.9969059405940595,4.0040222772277225,12.0,12.0,22,1231.3188842766208,1219.445629317505,0.830390625,0.99515625,0.74828125,0.06570107320478143,20.3125,8,0.9333333333333333,45.75,7.5
20266001,heavy_iid,forced,,2.0071163366336635,1.9969059405940595,4.0040222772277225,12.0,12.0,22,1209.9326382963698,1185.5466435930666,0.82734375,0.99453125,0.7434375,0.06749912679008034,20.3171875,8,0.9,43.25925925925926,7.444444444444445
20266001,heavy_iid,pa16,16.0,2.0071163366336635,1.9969059405940595,4.0040222772277225,12.0,12.0,22,471.3794957543321,467.64593357188005,0.812734375,0.995078125,0.39421875,0.07706406004538313,20.2746875,8,0.9333333333333333,45.32142857142857,7.321428571428571
20266001,heavy_iid,stopwait,1000000.0,2.0071163366336635,1.9969059405940595,4.0040222772277225,12.0,12.0,22,1192.5042043496474,1186.7433718137318,0.874296875,0.9946875,0.106171875,0.017450484250937964,20.2446875,7,0.9666666666666667,45.51724137931034,7.551724137931035
20266001,lognormal,true,,2.349381188118812,2.336664603960396,4.686045792079208,14.0,33.0,86,714.5710177748964,670.1826981551401,0.75328125,0.993984375,0.705390625,0.08475758632717126,22.8534375,8,nan,nan,nan
20266001,lognormal,sco,,2.349381188118812,2.336664603960396,4.686045792079208,14.0,33.0,86,1830.3211946252989,1736.9639100308161,0.734140625,0.99390625,0.788046875,0.0948803075310152,22.8953125,9,0.8666666666666667,45.42307692307692,7.423076923076923
20266001,lognormal,forced,,2.349381188118812,2.336664603960396,4.686045792079208,14.0,33.0,86,1694.3247480640134,1640.8391586108899,0.734140625,0.99453125,0.78453125,0.0941320293398533,22.8721875,9,0.9,44.666666666666664,7.296296296296297
20266001,lognormal,pa16,16.0,2.349381188118812,2.336664603960396,4.686045792079208,14.0,33.0,86,560.3470493812456,535.6568471822786,0.808984375,0.9940625,0.450234375,0.06198166739415103,22.865,9,0.8333333333333334,49.0,7.32
20266001,lognormal,stopwait,1000000.0,2.349381188118812,2.336664603960396,4.686045792079208,14.0,33.0,86,880.4446896228376,880.4824906214479,0.85203125,0.993828125,0.22296875,0.03385098586634095,22.8465625,8,0.9666666666666667,46.58620689655172,7.413793103448276
20266001,markov_burst,true,,2.0169399752475248,1.9871596534653466,4.004099628712871,7.0,12.0,12,734.9112929334539,706.8334981247388,0.81578125,0.994609375,0.625859375,0.07478427612655801,20.108125,13,nan,nan,nan
20266001,markov_burst,sco,,2.0169399752475248,1.9871596534653466,4.004099628712871,7.0,12.0,12,2104.9540159458384,2081.343715836071,0.81796875,0.994453125,0.75453125,0.05588978986834074,20.1084375,13,0.9333333333333333,49.0,7.75
20266001,markov_burst,forced,,2.0169399752475248,1.9871596534653466,4.004099628712871,7.0,12.0,12,2000.5032303019102,1974.5973445191146,0.818125,0.994921875,0.7475,0.05529873528129089,20.1028125,13,1.0,49.13333333333333,7.6
20266001,markov_burst,pa16,16.0,2.0169399752475248,1.9871596534653466,4.004099628712871,7.0,12.0,12,520.4992651160134,493.63873763540056,0.863046875,0.995078125,0.33703125,0.02224354501046755,20.0875,11,0.9666666666666667,47.724137931034484,7.586206896551724
20266001,markov_burst,stopwait,1000000.0,2.0169399752475248,1.9871596534653466,4.004099628712871,7.0,12.0,12,1125.1228251682733,1047.5508069308926,0.892578125,0.995234375,0.06671875,0.003397804495556717,19.8409375,8,1.0,44.333333333333336,7.666666666666667
20266001,forward_heavy,true,,2.0071163366336635,2.0,4.007116336633663,13.0,13.0,13,535.7298013370296,521.8262367573788,0.8178125,0.995390625,0.623125,0.06520223152022316,20.0365625,7,nan,nan,nan
20266001,forward_heavy,sco,,2.0071163366336635,2.0,4.007116336633663,13.0,13.0,13,1956.521899214555,1913.843924622257,0.83171875,0.995390625,0.770078125,0.07005146994678531,20.080625,7,0.9333333333333333,45.17857142857143,7.428571428571429
20266001,forward_heavy,forced,,2.0071163366336635,2.0,4.007116336633663,13.0,13.0,13,1879.039722196698,1843.6549609125552,0.829140625,0.995078125,0.76375,0.07199581115280565,20.0853125,7,0.9666666666666667,45.275862068965516,7.413793103448276
20266001,forward_heavy,pa16,16.0,2.0071163366336635,2.0,4.007116336633663,13.0,13.0,13,452.1963956143576,453.51493540845854,0.816640625,0.99421875,0.3109375,0.06946504930622219,20.0409375,6,1.0,45.43333333333333,7.433333333333334
20266001,forward_heavy,stopwait,1000000.0,2.0071163366336635,2.0,4.007116336633663,13.0,13.0,13,923.8308614126706,959.4777094658076,0.877421875,0.994609375,0.07484375,0.016216216216216217,20.1175,5,0.9666666666666667,43.58620689655172,7.413793103448276
20266001,feedback_heavy,true,,2.0,1.9969059405940595,3.9969059405940595,13.0,13.0,13,1169.0832517250542,1120.5794766366669,0.896484375,0.995234375,0.718984375,0.0,20.13,5,nan,nan,nan
20266001,feedback_heavy,sco,,2.0,1.9969059405940595,3.9969059405940595,13.0,13.0,13,2285.029043912429,2252.6566976141444,0.895,0.995,0.76921875,0.0,20.1903125,7,1.0,42.7,7.566666666666666
20266001,feedback_heavy,forced,,2.0,1.9969059405940595,3.9969059405940595,13.0,13.0,13,2169.451683036528,2128.900988055348,0.8946875,0.99453125,0.763203125,0.00043641441913240813,20.1796875,8,1.0,42.46666666666667,7.4
20266001,feedback_heavy,pa16,16.0,2.0,1.9969059405940595,3.9969059405940595,13.0,13.0,13,448.8646748622683,454.5027720833568,0.8953125,0.994609375,0.3159375,0.0,20.190625,7,0.9333333333333333,46.5,7.464285714285714
20266001,feedback_heavy,stopwait,1000000.0,2.0,1.9969059405940595,3.9969059405940595,13.0,13.0,13,718.2405948580542,722.0399126893271,0.8959375,0.99453125,0.075546875,0.0,20.1259375,5,0.9666666666666667,44.48275862068966,7.310344827586207
20266002,fixed,true,,2.0,2.0,4.0,4.0,4.0,4,1426.4046249255466,1517.635093096581,0.89546875,0.995,0.6746875,0.0,19.95,5,nan,nan,nan
20266002,fixed,sco,,2.0,2.0,4.0,4.0,4.0,4,4025.391691572252,4249.775923370894,0.895546875,0.995,0.8003125,0.0,19.95,5,0.9,46.03703703703704,7.481481481481482
20266002,fixed,forced,,2.0,2.0,4.0,4.0,4.0,4,3713.953468511325,3987.2682795344367,0.895625,0.995,0.79109375,8.722197993894462e-05,19.95,5,1.0,49.03333333333333,7.533333333333333
20266002,fixed,pa16,16.0,2.0,2.0,4.0,4.0,4.0,4,509.0655757095448,547.9423265419822,0.895546875,0.995,0.274375,0.0,19.95,5,1.0,45.46666666666667,7.3
20266002,fixed,stopwait,1000000.0,2.0,2.0,4.0,4.0,4.0,4,574.2123859378474,643.8703138555242,0.89796875,0.995,0.0,0.0,19.95,1,1.0,41.43333333333333,7.133333333333334
20266002,light_iid,true,,2.005259900990099,2.0008044554455444,4.006064356435644,6.0,6.0,6,1205.2554440932709,1275.2449594279242,0.704609375,0.994921875,0.64796875,0.09076641381114309,20.01,6,nan,nan,nan
20266002,light_iid,sco,,2.005259900990099,2.0008044554455444,4.006064356435644,6.0,6.0,6,3130.419752690083,3363.8697994288777,0.681328125,0.9953125,0.77953125,0.11757522895769734,19.9784375,7,1.0,45.3,7.366666666666666
20266002,light_iid,forced,,2.005259900990099,2.0008044554455444,4.006064356435644,6.0,6.0,6,2914.3684437040865,3169.6817129867904,0.6871875,0.99484375,0.77125,0.11385663145027504,19.9784375,7,1.0,44.333333333333336,7.366666666666666
20266002,light_iid,pa16,16.0,2.005259900990099,2.0008044554455444,4.006064356435644,6.0,6.0,6,524.5699587094309,569.1543938463202,0.86125,0.995234375,0.341328125,0.01761576698351792,19.99,6,0.9666666666666667,46.89655172413793,7.379310344827586
20266002,light_iid,stopwait,1000000.0,2.005259900990099,2.0008044554455444,4.006064356435644,6.0,6.0,6,602.6323761761383,671.0760911644422,0.89109375,0.995,0.097265625,0.003480076561684357,19.975625,4,1.0,43.06666666666667,7.333333333333333
20266002,heavy_iid,true,,2.00572400990099,2.0068069306930694,4.0125309405940595,12.0,12.0,22,654.5773322683752,692.8258061896438,0.818515625,0.994765625,0.681171875,0.06331211301997035,20.0296875,7,nan,nan,nan
20266002,heavy_iid,sco,,2.00572400990099,2.0068069306930694,4.0125309405940595,12.0,12.0,22,1468.2587858215436,1574.8804064525812,0.8296875,0.99453125,0.744375,0.06462317701510785,20.0296875,8,0.9,45.333333333333336,7.222222222222222
20266002,heavy_iid,forced,,2.00572400990099,2.0068069306930694,4.0125309405940595,12.0,12.0,22,1393.5253336121773,1517.304618920281,0.829609375,0.994296875,0.74109375,0.06486250545613269,19.996875,8,0.9666666666666667,43.13793103448276,7.379310344827586
20266002,heavy_iid,pa16,16.0,2.00572400990099,2.0068069306930694,4.0125309405940595,12.0,12.0,22,552.7376074491524,594.5451542199447,0.817109375,0.995234375,0.39390625,0.07499781983081887,20.0165625,7,0.9666666666666667,47.241379310344826,7.413793103448276
20266002,heavy_iid,stopwait,1000000.0,2.00572400990099,2.0068069306930694,4.0125309405940595,12.0,12.0,22,1422.0508976920655,1584.5099349172294,0.882109375,0.995390625,0.0953125,0.013749891219215039,19.9859375,5,1.0,45.766666666666666,7.433333333333334
20266002,lognormal,true,,2.3318842821782177,2.297478341584158,4.629362623762376,14.0,33.0,91,845.2919437934014,894.5243378015851,0.75484375,0.994375,0.69921875,0.08374771002355404,22.3196875,7,nan,nan,nan
20266002,lognormal,sco,,2.3318842821782177,2.297478341584158,4.629362623762376,14.0,33.0,91,2120.7667455545034,2207.3635863627746,0.73328125,0.994375,0.7846875,0.08882296483727424,22.214375,9,0.9666666666666667,47.172413793103445,7.344827586206897
20266002,lognormal,forced,,2.3318842821782177,2.297478341584158,4.629362623762376,14.0,33.0,91,2023.1650301624354,2113.3257620946342,0.73515625,0.99421875,0.77828125,0.08732443513914333,22.2378125,9,1.0,47.6,7.566666666666666
20266002,lognormal,pa16,16.0,2.3318842821782177,2.297478341584158,4.629362623762376,14.0,33.0,91,642.651733365198,685.9334278752577,0.813671875,0.993828125,0.44203125,0.05465339619346953,22.22875,9,0.8333333333333334,49.96,7.44
20266002,lognormal,stopwait,1000000.0,2.3318842821782177,2.297478341584158,4.629362623762376,14.0,33.0,91,1089.7292509530212,1179.514909949121,0.8603125,0.994609375,0.19484375,0.029191355873126525,22.2228125,7,0.9333333333333333,42.142857142857146,7.321428571428571
20266002,markov_burst,true,,1.9891707920792079,2.015238242574257,4.004409034653466,7.0,12.0,12,906.6110607102776,994.1810822793376,0.807265625,0.9959375,0.626328125,0.07983962346378454,20.106875,10,nan,nan,nan
20266002,markov_burst,sco,,1.9891707920792079,2.015238242574257,4.004409034653466,7.0,12.0,12,2338.5123802344433,2662.871381804489,0.81203125,0.994921875,0.75296875,0.05849533606485921,20.0990625,13,1.0,49.13333333333333,7.433333333333334
20266002,markov_burst,forced,,1.9891707920792079,2.015238242574257,4.004409034653466,7.0,12.0,12,2273.7117239995855,2551.325554758656,0.812421875,0.995546875,0.745078125,0.05913088914046852,20.0896875,13,1.0,47.666666666666664,7.266666666666667
20266002,markov_burst,pa16,16.0,1.9891707920792079,2.015238242574257,4.004409034653466,7.0,12.0,12,592.591425316548,661.8355888639371,0.86046875,0.9953125,0.3421875,0.025473261798831023,20.096875,11,0.9666666666666667,47.93103448275862,7.448275862068965
20266002,markov_burst,stopwait,1000000.0,1.9891707920792079,2.015238242574257,4.004409034653466,7.0,12.0,12,1249.0629513573958,1429.8387665944974,0.89078125,0.9953125,0.07375,0.0037511995114716916,19.925,6,0.9666666666666667,47.0,7.275862068965517
20266002,forward_heavy,true,,2.00572400990099,2.0,4.00572400990099,13.0,13.0,13,654.5773322683752,692.8258061896438,0.818515625,0.99515625,0.624140625,0.06331211301997035,19.96625,7,nan,nan,nan
20266002,forward_heavy,sco,,2.00572400990099,2.0,4.00572400990099,13.0,13.0,13,2293.8914238543184,2442.667876926753,0.833671875,0.995,0.76921875,0.06821353803210049,19.9075,6,0.9666666666666667,45.62068965517241,7.310344827586207
20266002,forward_heavy,forced,,2.00572400990099,2.0,4.00572400990099,13.0,13.0,13,2196.4402031093687,2313.213789690595,0.83078125,0.994765625,0.76234375,0.07048765593649133,19.93125,7,0.9666666666666667,46.03448275862069,7.448275862068965
20266002,forward_heavy,pa16,16.0,2.00572400990099,2.0,4.00572400990099,13.0,13.0,13,535.0282454358602,571.0263602281805,0.818203125,0.995390625,0.31,0.06975324788560468,19.906875,6,0.8666666666666667,45.73076923076923,7.1923076923076925
20266002,forward_heavy,stopwait,1000000.0,2.00572400990099,2.0,4.00572400990099,13.0,13.0,13,1055.2922003462977,1182.1205441533841,0.8809375,0.9953125,0.062890625,0.013224290934400557,19.8934375,5,0.9666666666666667,46.03448275862069,7.344827586206897
20266002,feedback_heavy,true,,2.0,2.0068069306930694,4.006806930693069,13.0,13.0,13,1426.4046249255466,1517.635093096581,0.89546875,0.994921875,0.721953125,0.0,20.02875,6,nan,nan,nan
20266002,feedback_heavy,sco,,2.0,2.0068069306930694,4.006806930693069,13.0,13.0,13,2728.106867993908,2915.440388834358,0.89578125,0.994921875,0.770546875,0.0,20.014375,8,0.9666666666666667,43.51724137931034,7.379310344827586
20266002,feedback_heavy,forced,,2.0,2.0068069306930694,4.006806930693069,13.0,13.0,13,2617.1686500403807,2754.786134792528,0.895625,0.995078125,0.763671875,8.722197993894462e-05,20.015625,7,0.9666666666666667,44.37931034482759,7.310344827586207
20266002,feedback_heavy,pa16,16.0,2.0,2.0068069306930694,4.006806930693069,13.0,13.0,13,546.2445377485474,587.5749157546497,0.8953125,0.995234375,0.311796875,0.0,20.0234375,7,0.9666666666666667,49.44827586206897,7.586206896551724
20266002,feedback_heavy,stopwait,1000000.0,2.0,2.0068069306930694,4.006806930693069,13.0,13.0,13,888.9775730414839,978.9631343305418,0.897421875,0.994921875,0.072265625,0.0,20.0215625,5,0.9666666666666667,44.793103448275865,7.137931034482759
20266003,fixed,true,,2.0,2.0,4.0,4.0,4.0,4,1017.2631371571903,1092.0143743957847,0.895859375,0.995,0.674140625,0.0,19.95,5,nan,nan,nan
20266003,fixed,sco,,2.0,2.0,4.0,4.0,4.0,4,2939.920117537206,3128.1238756038138,0.897109375,0.995,0.8009375,0.0,19.95,5,0.9142857142857143,44.1875,7.5625
20266003,fixed,forced,,2.0,2.0,4.0,4.0,4.0,4,2742.2655742505976,2923.286529133001,0.896953125,0.995,0.79140625,0.0,19.95,5,0.8857142857142857,41.25806451612903,7.354838709677419
20266003,fixed,pa16,16.0,2.0,2.0,4.0,4.0,4.0,4,369.31604463578026,411.2739311018994,0.89703125,0.995,0.28515625,0.0,19.95,5,0.9714285714285714,45.529411764705884,7.647058823529412
20266003,fixed,stopwait,1000000.0,2.0,2.0,4.0,4.0,4.0,4,420.54825818035073,482.60517249157317,0.8971875,0.995,0.0,0.0,19.95,1,0.9428571428571428,43.42424242424242,7.666666666666667
20266003,light_iid,true,,2.000928217821782,2.0070544554455445,4.0079826732673265,6.0,6.0,6,874.4085800950926,923.8404348825386,0.706015625,0.995234375,0.650234375,0.08847862056953758,19.9371875,6,nan,nan,nan
20266003,light_iid,sco,,2.000928217821782,2.0070544554455445,4.0079826732673265,6.0,6.0,6,2390.9006039251412,2516.342904810158,0.676640625,0.994453125,0.781171875,0.11929641239986068,19.9509375,7,0.9714285714285714,44.94117647058823,7.529411764705882
20266003,light_iid,forced,,2.000928217821782,2.0070544554455445,4.0079826732673265,6.0,6.0,6,2168.649716322342,2323.473358527256,0.68125,0.995078125,0.770625,0.11732427488894695,19.94875,7,1.0,44.885714285714286,7.628571428571429
20266003,light_iid,pa16,16.0,2.000928217821782,2.0070544554455445,4.0079826732673265,6.0,6.0,6,388.5887183678289,427.8360263589103,0.858515625,0.995,0.344921875,0.02029439944255727,19.9409375,7,0.9428571428571428,44.93939393939394,7.454545454545454
20266003,light_iid,stopwait,1000000.0,2.000928217821782,2.0070544554455445,4.0079826732673265,6.0,6.0,6,444.31516540135203,502.3742498822056,0.8909375,0.994765625,0.098515625,0.0036594928988411607,19.96125,4,0.9142857142857143,41.65625,7.25
20266003,heavy_iid,true,,2.005259900990099,1.9777227722772277,3.9829826732673266,12.0,22.0,22,468.0298055104036,509.05619582185614,0.818125,0.995234375,0.67796875,0.06750871080139373,19.865625,8,nan,nan,nan
20266003,heavy_iid,sco,,2.005259900990099,1.9777227722772277,3.9829826732673266,12.0,22.0,22,1079.8436999613446,1148.5050240711244,0.83015625,0.995859375,0.74875,0.06703813337976668,19.955,8,0.8285714285714286,45.0,7.379310344827586
20266003,heavy_iid,forced,,2.005259900990099,1.9777227722772277,3.9829826732673266,12.0,22.0,22,1027.687700770969,1114.1107048487204,0.830234375,0.996015625,0.7421875,0.0673687875359039,19.9334375,8,0.8857142857142857,43.74193548387097,7.387096774193548
20266003,heavy_iid,pa16,16.0,2.005259900990099,1.9777227722772277,3.9829826732673266,12.0,22.0,22,401.99392117904824,440.16524307767554,0.814140625,0.994453125,0.3928125,0.07770122961541816,19.9646875,7,0.8571428571428571,44.833333333333336,7.666666666666667
20266003,heavy_iid,stopwait,1000000.0,2.005259900990099,1.9777227722772277,3.9829826732673266,12.0,22.0,22,978.6737803167532,1136.7414609213035,0.87921875,0.9953125,0.0946875,0.01645481455685182,19.938125,5,0.8857142857142857,44.29032258064516,7.161290322580645
20266003,lognormal,true,,2.3176361386138615,2.333601485148515,4.651237623762376,14.0,33.0,109,603.8348854298157,649.9691341755414,0.755234375,0.9946875,0.70609375,0.07853905160390516,22.710625,7,nan,nan,nan
20266003,lognormal,sco,,2.3176361386138615,2.333601485148515,4.651237623762376,14.0,33.0,109,1531.375763333078,1619.772016523813,0.736796875,0.99390625,0.78953125,0.08719916288803628,22.6565625,9,0.9428571428571428,43.27272727272727,7.393939393939394
20266003,lognormal,forced,,2.3176361386138615,2.333601485148515,4.651237623762376,14.0,33.0,109,1441.441814899499,1562.7928197366546,0.739140625,0.99390625,0.783125,0.0860158771700253,22.645625,8,0.8285714285714286,44.51724137931034,7.620689655172414
20266003,lognormal,pa16,16.0,2.3176361386138615,2.333601485148515,4.651237623762376,14.0,33.0,109,476.63431470223213,511.3111126813262,0.8165625,0.99328125,0.455546875,0.05529391243676958,22.6515625,8,0.8285714285714286,46.55172413793103,7.482758620689655
20266003,lognormal,stopwait,1000000.0,2.3176361386138615,2.333601485148515,4.651237623762376,14.0,33.0,109,780.029799169242,878.7710583221498,0.8565625,0.99390625,0.209453125,0.029888462879051933,22.6759375,6,0.8285714285714286,44.86206896551724,7.586206896551724
20266003,markov_burst,true,,1.9883972772277227,2.0038675742574257,3.9922648514851486,7.0,12.0,12,653.0531057713155,695.9056114122213,0.809296875,0.99375,0.625390625,0.07998605907467109,20.09125,10,nan,nan,nan
20266003,markov_burst,sco,,1.9883972772277227,2.0038675742574257,3.9922648514851486,7.0,12.0,12,1776.099192532337,1937.6083696905143,0.810390625,0.9959375,0.7553125,0.061677846502308564,20.09125,13,0.8571428571428571,47.766666666666666,7.8
20266003,markov_burst,forced,,1.9883972772277227,2.0038675742574257,3.9922648514851486,7.0,12.0,12,1666.9435015343954,1835.4354340676666,0.81140625,0.994453125,0.7446875,0.0620479302832244,20.086875,13,0.9428571428571428,46.24242424242424,7.696969696969697
20266003,markov_burst,pa16,16.0,1.9883972772277227,2.0038675742574257,3.9922648514851486,7.0,12.0,12,433.098533728357,471.2958649738204,0.86265625,0.99453125,0.33734375,0.02509366559205367,20.0546875,12,0.9714285714285714,45.1764705882353,7.588235294117647
20266003,markov_burst,stopwait,1000000.0,1.9883972772277227,2.0038675742574257,3.9922648514851486,7.0,12.0,12,902.7304752481048,957.8740663636308,0.892265625,0.995,0.0825,0.004006619632436199,19.9978125,6,0.8571428571428571,40.5,7.366666666666666
20266003,forward_heavy,true,,2.005259900990099,2.0,4.005259900990099,13.0,13.0,13,468.0298055104036,509.05619582185614,0.818125,0.995234375,0.623359375,0.06750871080139373,19.9565625,7,nan,nan,nan
20266003,forward_heavy,sco,,2.005259900990099,2.0,4.005259900990099,13.0,13.0,13,1699.0748320485354,1813.9014576774575,0.831171875,0.99515625,0.770859375,0.07159655082309903,20.0121875,7,0.9142857142857143,42.78125,7.5
20266003,forward_heavy,forced,,2.005259900990099,2.0,4.005259900990099,13.0,13.0,13,1613.0135932035396,1721.912037055596,0.8309375,0.995078125,0.766015625,0.07197563098346388,20.0203125,7,0.8857142857142857,42.0,7.451612903225806
20266003,forward_heavy,pa16,16.0,2.005259900990099,2.0,4.005259900990099,13.0,13.0,13,394.3492040589115,430.56730845851763,0.816015625,0.99484375,0.317265625,0.07079337401918047,20.0184375,8,0.9714285714285714,46.94117647058823,7.676470588235294
20266003,forward_heavy,stopwait,1000000.0,2.005259900990099,2.0,4.005259900990099,13.0,13.0,13,747.2322775085559,875.7894927190408,0.877578125,0.994921875,0.070234375,0.01637345410207281,20.0175,5,0.9428571428571428,42.45454545454545,7.151515151515151
20266003,feedback_heavy,true,,2.0,1.9777227722772277,3.977722772277228,13.0,13.0,13,1017.2631371571903,1092.0143743957847,0.895859375,0.99515625,0.71984375,0.0,19.8378125,6,nan,nan,nan
20266003,feedback_heavy,sco,,2.0,1.9777227722772277,3.977722772277228,13.0,13.0,13,1993.4124049944046,2148.8864518583123,0.897265625,0.99515625,0.771796875,0.0,19.8890625,8,0.9428571428571428,45.93939393939394,7.484848484848484
20266003,feedback_heavy,forced,,2.0,1.9777227722772277,3.977722772277228,13.0,13.0,13,1880.7781751645562,2016.942038038324,0.896875,0.99515625,0.76609375,0.0,19.879375,7,0.9142857142857143,44.09375,7.6875
20266003,feedback_heavy,pa16,16.0,2.0,1.9777227722772277,3.977722772277228,13.0,13.0,13,391.19918722726266,433.5693165634531,0.897109375,0.994609375,0.314375,0.0,19.8790625,7,0.9142857142857143,45.34375,7.59375
20266003,feedback_heavy,stopwait,1000000.0,2.0,1.9777227722772277,3.977722772277228,13.0,13.0,13,672.3548625870393,751.2556253765408,0.8975,0.9946875,0.06484375,0.0,19.8603125,6,0.9714285714285714,42.55882352941177,7.5
20266004,fixed,true,,2.0,2.0,4.0,4.0,4.0,4,1197.199416520109,1116.15381919754,0.89546875,0.995,0.67359375,0.0,19.95,5,nan,nan,nan
20266004,fixed,sco,,2.0,2.0,4.0,4.0,4.0,4,3341.9471081887286,3157.5032017866406,0.894609375,0.995,0.799609375,0.0,19.95,5,0.918918918918919,44.588235294117645,7.5
20266004,fixed,forced,,2.0,2.0,4.0,4.0,4.0,4,3241.1193152523883,3006.2651069579515,0.89453125,0.995,0.79015625,0.00034922297887200976,19.95,5,0.8918918918918919,47.24242424242424,7.575757575757576
20266004,fixed,pa16,16.0,2.0,2.0,4.0,4.0,4.0,4,422.0733286369183,414.1487924489184,0.895,0.995,0.2865625,0.0,19.95,5,0.8918918918918919,48.63636363636363,7.484848484848484
20266004,fixed,stopwait,1000000.0,2.0,2.0,4.0,4.0,4.0,4,501.64602659843297,498.8385883887133,0.893046875,0.995,0.0,0.0,19.95,1,0.918918918918919,45.5,7.470588235294118
20266004,light_iid,true,,2.000711633663366,2.0031559405940595,4.003867574257426,6.0,6.0,6,969.5683552750263,936.8332851353398,0.711796875,0.994921875,0.647890625,0.08568433924360207,19.95625,6,nan,nan,nan
20266004,light_iid,sco,,2.000711633663366,2.0031559405940595,4.003867574257426,6.0,6.0,6,2700.9662898444535,2561.065753850263,0.67671875,0.9946875,0.78078125,0.11778593913955929,19.98875,7,0.8918918918918919,47.333333333333336,7.606060606060606
20266004,light_iid,forced,,2.000711633663366,2.0031559405940595,4.003867574257426,6.0,6.0,6,2592.750900072898,2438.4734842358994,0.682265625,0.995234375,0.770703125,0.11536783314425343,20.0028125,7,0.918918918918919,61.11764705882353,10.911764705882353
20266004,light_iid,pa16,16.0,2.000711633663366,2.0031559405940595,4.003867574257426,6.0,6.0,6,437.6188277121189,433.6479371069025,0.859765625,0.995078125,0.34390625,0.019804571627988134,19.9784375,7,0.9459459459459459,48.114285714285714,7.457142857142857
20266004,light_iid,stopwait,1000000.0,2.000711633663366,2.0031559405940595,4.003867574257426,6.0,6.0,6,523.644237665129,519.6060516038796,0.88921875,0.994921875,0.0990625,0.0029702105355114876,19.97625,4,0.9459459459459459,46.17142857142857,7.685714285714286
20266004,heavy_iid,true,,2.004950495049505,2.016398514851485,4.02134900990099,12.0,22.0,22,542.7572774634438,510.8497587832329,0.81890625,0.99421875,0.678203125,0.06424581005586592,20.051875,6,nan,nan,nan
20266004,heavy_iid,sco,,2.004950495049505,2.016398514851485,4.02134900990099,12.0,22.0,22,1260.7477575635821,1180.8334724696067,0.828515625,0.9946875,0.74984375,0.06311740536760206,20.0596875,9,0.8108108108108109,47.96666666666667,7.466666666666667
20266004,heavy_iid,forced,,2.004950495049505,2.016398514851485,4.02134900990099,12.0,22.0,22,1230.5460599723876,1143.297829881469,0.82625,0.994921875,0.744140625,0.0652743795875568,20.07125,9,0.8648648648648649,46.75,7.5
20266004,heavy_iid,pa16,16.0,2.004950495049505,2.016398514851485,4.02134900990099,12.0,22.0,22,469.34071257486585,450.7886650851834,0.814921875,0.99484375,0.3990625,0.07489525139664804,20.0490625,7,0.8918918918918919,49.484848484848484,7.424242424242424
20266004,heavy_iid,stopwait,1000000.0,2.004950495049505,2.016398514851485,4.02134900990099,12.0,22.0,22,1164.0325232149667,1163.5686013988113,0.875390625,0.994921875,0.099296875,0.016417780106540915,20.0265625,5,0.8648648648648649,47.21875,7.78125
20266004,lognormal,true,,2.337654702970297,2.3528774752475248,4.690532178217822,14.0,34.0,101,705.9521891450252,668.027300528827,0.750234375,0.99453125,0.7065625,0.08170391061452514,22.7778125,8,nan,nan,nan
20266004,lognormal,sco,,2.337654702970297,2.3528774752475248,4.690532178217822,14.0,34.0,101,1702.848034690963,1650.5120555658782,0.7328125,0.993515625,0.78984375,0.08878790526959714,22.77,10,0.8648648648648649,48.1875,7.625
20266004,lognormal,forced,,2.337654702970297,2.3528774752475248,4.690532178217822,14.0,34.0,101,1680.968776715587,1591.634800023208,0.736171875,0.99359375,0.785234375,0.08648554206342272,22.755625,10,0.8108108108108109,51.733333333333334,8.1
20266004,lognormal,pa16,16.0,2.337654702970297,2.3528774752475248,4.690532178217822,14.0,34.0,101,542.3977653185285,528.4704695509145,0.810546875,0.99421875,0.45453125,0.056171922774526074,22.7878125,10,0.8648648648648649,50.46875,7.5625
