success_probability,delay_slots,capacity,capacity_ratio,method,post_change_slot,independent_seeds,cumulative_excess_pct_mean,cumulative_excess_pct_ci_low,cumulative_excess_pct_ci_high
0.9,1,2,0.1,ps_forced_reset_ucb,240,12,10.227856281056848,8.394361444912485,12.06135111720121
0.9,1,2,0.1,ps_forced_reset_ucb,250,12,10.124069094037226,8.36627887052997,11.881859317544484
0.9,1,2,0.1,ps_forced_reset_ucb,260,12,9.87777192825339,8.15675858643518,11.5987852700716
0.9,1,2,0.1,ps_forced_reset_ucb,270,12,9.609782034494446,7.906441661684393,11.3131224073045
0.9,1,2,0.1,ps_forced_reset_ucb,280,12,9.467949776841285,7.787974484838248,11.147925068844323
0.9,1,2,0.1,ps_forced_reset_ucb,290,12,9.594924059839608,7.938316047809327,11.251532071869889
0.9,1,2,0.1,ps_forced_reset_ucb,300,12,9.461007165558135,7.85967449857103,11.06233983254524
0.9,1,2,0.1,ps_forced_reset_ucb,310,12,9.235185688460744,7.683287886599804,10.787083490321685
0.9,1,2,0.1,ps_forced_reset_ucb,320,12,8.890349769221055,7.306300832687081,10.474398705755029
0.9,1,2,0.1,ps_forced_reset_ucb,330,12,8.761753586241426,7.174594406576901,10.34891276590595
0.9,1,2,0.1,ps_forced_reset_ucb,340,12,8.62616253729169,7.054312888343355,10.198012186240023
0.9,1,2,0.1,ps_forced_reset_ucb,350,12,8.602414804642533,7.04713024160992,10.157699367675146
0.9,1,2,0.1,ps_forced_reset_ucb,360,12,8.462244721855884,6.856083806969725,10.068405636742042
0.9,1,2,0.1,ps_forced_reset_ucb,370,12,8.085172023762025,6.463598527166917,9.706745520357133
0.9,1,2,0.1,ps_forced_reset_ucb,380,12,7.965533685927002,6.294693023823532,9.636374348030472
0.9,1,2,0.1,ps_forced_reset_ucb,390,12,7.80800128239098,6.13639918505163,9.47960337973033
0.9,1,2,0.1,ps_forced_reset_ucb,400,12,7.760292495341926,6.073839480857448,9.446745509826405
0.9,1,2,0.1,inflight_sco_ucb,10,12,-65.81334749666814,-68.39155724238216,-63.23513775095412
0.9,1,2,0.1,inflight_sco_ucb,20,12,-64.18556702046631,-66.19613397350678,-62.17500006742584
0.9,1,2,0.1,inflight_sco_ucb,30,12,-64.88749308615893,-66.39924232819108,-63.375743844126774
0.9,1,2,0.1,inflight_sco_ucb,40,12,-65.19250335258575,-66.2544993725101,-64.1305073326614
0.9,1,2,0.1,inflight_sco_ucb,50,12,-65.70513264782106,-66.74834536917224,-64.66191992646988
0.9,1,2,0.1,inflight_sco_ucb,60,12,-66.27602385862865,-67.23386100695082,-65.31818671030648
0.9,1,2,0.1,inflight_sco_ucb,70,12,-66.54333813179089,-67.51076137861867,-65.57591488496311
0.9,1,2,0.1,inflight_sco_ucb,80,12,-66.94314626444994,-67.87902718206651,-66.00726534683336
0.9,1,2,0.1,inflight_sco_ucb,90,12,-67.37760314547589,-68.18460590026395,-66.57060039068783
0.9,1,2,0.1,inflight_sco_ucb,100,12,-67.55592126254777,-68.28995282295888,-66.82188970213666
0.9,1,2,0.1,inflight_sco_ucb,110,12,-67.73158182010097,-68.4645947929173,-66.99856884728464
0.9,1,2,0.1,inflight_sco_ucb,120,12,-68.0160398221362,-68.69994637403688,-67.3321332702355
0.9,1,2,0.1,inflight_sco_ucb,130,12,-68.25317816565713,-68.89780136132089,-67.60855496999338
0.9,1,2,0.1,inflight_sco_ucb,140,12,-68.40070907842944,-69.0132762476025,-67.78814190925638
0.9,1,2,0.1,inflight_sco_ucb,150,12,-68.52848919507093,-69.11497057514117,-67.9420078150007
0.9,1,2,0.1,inflight_sco_ucb,160,12,-68.7041218505373,-69.29422967659026,-68.11401402448435
0.9,1,2,0.1,inflight_sco_ucb,170,12,-68.82941820119154,-69.45102408622867,-68.20781231615442
0.9,1,2,0.1,inflight_sco_ucb,180,12,-68.96978453091016,-69.55749547616422,-68.3820735856561
0.9,1,2,0.1,inflight_sco_ucb,190,12,-69.13814955425555,-69.68640318230013,-68.58989592621097
0.9,1,2,0.1,inflight_sco_ucb,200,12,-69.28826814610302,-69.82272029071827,-68.75381600148778
0.9,1,2,0.1,inflight_sco_ucb,210,12,-69.41970735066378,-69.94682959608504,-68.89258510524253
0.9,1,2,0.1,inflight_sco_ucb,220,12,-69.47331882422439,-69.96703225568496,-68.97960539276383
0.9,1,2,0.1,inflight_sco_ucb,230,12,-69.58243937384624,-70.05970726765268,-69.1051714800398
0.9,1,2,0.1,inflight_sco_ucb,240,12,-69.58999383215614,-70.04506221344843,-69.13492545086385
0.9,1,2,0.1,inflight_sco_ucb,250,12,-69.66211598769453,-70.10317318103401,-69.22105879435506
0.9,1,2,0.1,inflight_sco_ucb,260,12,-69.64934667374443,-70.09904820163618,-69.19964514585268
0.9,1,2,0.1,inflight_sco_ucb,270,12,-69.67761063778931,-70.12384513045912,-69.23137614511951
0.9,1,2,0.1,inflight_sco_ucb,280,12,-69.6809711108682,-70.12140896046415,-69.24053326127225
0.9,1,2,0.1,inflight_sco_ucb,290,12,-69.66120006338335,-70.07549449096402,-69.24690563580268
0.9,1,2,0.1,inflight_sco_ucb,300,12,-69.71757281543577,-70.13469520292782,-69.30045042794373
0.9,1,2,0.1,inflight_sco_ucb,310,12,-69.77946360783442,-70.17822353016709,-69.38070368550174
0.9,1,2,0.1,inflight_sco_ucb,320,12,-69.8746850416663,-70.30117343032157,-69.44819665301102
0.9,1,2,0.1,inflight_sco_ucb,330,12,-69.9344256666826,-70.35808113630173,-69.51077019706347
0.9,1,2,0.1,inflight_sco_ucb,340,12,-70.00093006544542,-70.43158997593264,-69.5702701549582
0.9,1,2,0.1,inflight_sco_ucb,350,12,-70.01244555546758,-70.44563101351206,-69.5792600974231
0.9,1,2,0.1,inflight_sco_ucb,360,12,-70.01175136380475,-70.45778764457663,-69.56571508303287
0.9,1,2,0.1,inflight_sco_ucb,370,12,-70.03414284933777,-70.46788763992686,-69.60039805874868
0.9,1,2,0.1,inflight_sco_ucb,380,12,-70.0892115689404,-70.54162314732304,-69.63679999055776
0.9,1,2,0.1,inflight_sco_ucb,390,12,-70.1265641213946,-70.59706710106725,-69.65606114172193
0.9,1,2,0.1,inflight_sco_ucb,400,12,-70.14224026429133,-70.61735377948402,-69.66712674909864
0.9,3,2,0.1,cumulative_ucb_cv,10,12,15.399742652300654,9.073260483176018,21.72622482142529
0.9,3,2,0.1,cumulative_ucb_cv,20,12,24.69714709763319,17.369388410369325,32.02490578489706
0.9,3,2,0.1,cumulative_ucb_cv,30,12,30.78401208317621,24.726564916632277,36.841459249720145
0.9,3,2,0.1,cumulative_ucb_cv,40,12,30.229343502678603,25.90466913061603,34.55401787474118
0.9,3,2,0.1,cumulative_ucb_cv,50,12,29.28889442903585,25.667639932595957,32.910148925475745
0.9,3,2,0.1,cumulative_ucb_cv,60,12,28.410461521079608,25.134440364367954,31.68648267779126
0.9,3,2,0.1,cumulative_ucb_cv,70,12,27.77142004011979,24.866314071280787,30.676526008958792
0.9,3,2,0.1,cumulative_ucb_cv,80,12,26.74393002571092,23.916813175414408,29.571046876007433
0.9,3,2,0.1,cumulative_ucb_cv,90,12,25.75297215502822,22.63138677612217,28.874557533934272
0.9,3,2,0.1,cumulative_ucb_cv,100,12,24.970080424787216,21.82464607829283,28.115514771281603
0.9,3,2,0.1,cumulative_ucb_cv,110,12,24.43856986782315,21.573777678232897,27.303362057413405
0.9,3,2,0.1,cumulative_ucb_cv,120,12,24.098078479839003,21.82286920020954,26.373287759468468
0.9,3,2,0.1,cumulative_ucb_cv,130,12,23.463838560930473,21.35161601217658,25.576061109684364
0.9,3,2,0.1,cumulative_ucb_cv,140,12,22.855512588074408,20.44918645155864,25.261838724590177
0.9,3,2,0.1,cumulative_ucb_cv,150,12,22.68949687349065,20.284547124947583,25.09444662203372
0.9,3,2,0.1,cumulative_ucb_cv,160,12,22.169364839995495,19.845717897538385,24.493011782452605
0.9,3,2,0.1,cumulative_ucb_cv,170,12,21.996387376223158,19.577777939694492,24.414996812751824
0.9,3,2,0.1,cumulative_ucb_cv,180,12,21.75249738305271,19.439418057068735,24.065576709036684
0.9,3,2,0.1,cumulative_ucb_cv,190,12,21.632828648097448,19.501057258412196,23.7646000377827
0.9,3,2,0.1,cumulative_ucb_cv,200,12,21.342444381060204,19.40314650745151,23.2817422546689
0.9,3,2,0.1,cumulative_ucb_cv,210,12,20.945626425366857,19.142056090314917,22.749196760418798
0.9,3,2,0.1,cumulative_ucb_cv,220,12,20.49838875182951,18.658121949209573,22.338655554449446
0.9,3,2,0.1,cumulative_ucb_cv,230,12,20.311594857857788,18.521797756863144,22.10139195885243
0.9,3,2,0.1,cumulative_ucb_cv,240,12,20.257984205201037,18.51763993442028,21.998328475981793
0.9,3,2,0.1,cumulative_ucb_cv,250,12,20.094081549078844,18.344856629449705,21.843306468707983
0.9,3,2,0.1,cumulative_ucb_cv,260,12,19.60472478993987,17.915904754458843,21.293544825420895
0.9,3,2,0.1,cumulative_ucb_cv,270,12,19.33290150104968,17.682436194334805,20.983366807764554
0.9,3,2,0.1,cumulative_ucb_cv,280,12,19.31738902212609,17.524120144624057,21.110657899628123
0.9,3,2,0.1,cumulative_ucb_cv,290,12,18.955379456767094,17.14127245843138,20.769486455102808
0.9,3,2,0.1,cumulative_ucb_cv,300,12,18.6654555785012,16.84877084386446,20.482140313137936
0.9,3,2,0.1,cumulative_ucb_cv,310,12,18.647119775126622,16.866620388477386,20.42761916177586
0.9,3,2,0.1,cumulative_ucb_cv,320,12,18.45098931764682,16.800614281850677,20.10136435344296
0.9,3,2,0.1,cumulative_ucb_cv,330,12,18.258359296621972,16.56934763158138,19.947370961662564
0.9,3,2,0.1,cumulative_ucb_cv,340,12,18.11736329247464,16.37533442519376,19.85939215975552
0.9,3,2,0.1,cumulative_ucb_cv,350,12,17.92543874800622,16.287878526426553,19.562998969585884
0.9,3,2,0.1,cumulative_ucb_cv,360,12,17.88581153487074,16.260451398557827,19.511171671183654
0.9,3,2,0.1,cumulative_ucb_cv,370,12,17.843529345892396,16.23928853535079,19.447770156434
0.9,3,2,0.1,cumulative_ucb_cv,380,12,17.5498962535295,15.967708270961094,19.132084236097906
0.9,3,2,0.1,cumulative_ucb_cv,390,12,17.341884460716784,15.735726720574053,18.948042200859515
0.9,3,2,0.1,cumulative_ucb_cv,400,12,17.091750385709517,15.431530154007284,18.75197061741175
0.9,3,2,0.1,sco_reset_ucb,10,12,15.475439163642347,8.088007742121295,22.8628705851634
0.9,3,2,0.1,sco_reset_ucb,20,12,25.303326144308027,17.980191610062594,32.626460678553464
0.9,3,2,0.1,sco_reset_ucb,30,12,31.020993942377455,25.638480571622793,36.40350731313212
0.9,3,2,0.1,sco_reset_ucb,40,12,30.018133023521127,26.011049789744735,34.02521625729752
0.9,3,2,0.1,sco_reset_ucb,50,12,28.971646081727588,25.44424571089524,32.49904645255994
0.9,3,2,0.1,sco_reset_ucb,60,12,28.198665029293466,25.022650317106176,31.374679741480755
0.9,3,2,0.1,sco_reset_ucb,70,12,27.74898482788058,25.09519157106309,30.40277808469807
0.9,3,2,0.1,sco_reset_ucb,80,12,26.602474762294268,24.0388406798139,29.166108844774634
0.9,3,2,0.1,sco_reset_ucb,90,12,25.45140764485743,22.7147248761523,28.18809041356256
0.9,3,2,0.1,sco_reset_ucb,100,12,24.143614006237467,21.688339272280935,26.598888740194
0.9,3,2,0.1,sco_reset_ucb,110,12,22.903985402654783,20.8350289164583,24.972941888851267
0.9,3,2,0.1,sco_reset_ucb,120,12,22.271058394579082,20.56501515890505,23.977101630253113
0.9,3,2,0.1,sco_reset_ucb,130,12,21.493215736827512,19.753604100129717,23.232827373525307
0.9,3,2,0.1,sco_reset_ucb,140,12,20.47752984384773,18.626256041725025,22.328803645970435
0.9,3,2,0.1,sco_reset_ucb,150,12,19.775418911392332,18.075838565131182,21.474999257653483
0.9,3,2,0.1,sco_reset_ucb,160,12,18.98298962745943,17.146944946753656,20.8190343081652
0.9,3,2,0.1,sco_reset_ucb,170,12,18.50867760665251,16.579374704900925,20.43798050840409
0.9,3,2,0.1,sco_reset_ucb,180,12,18.082826571910246,16.321054226113414,19.844598917707078
0.9,3,2,0.1,sco_reset_ucb,190,12,17.62535196233738,16.04347182152838,19.207232103146378
0.9,3,2,0.1,sco_reset_ucb,200,12,17.23055945324059,15.724250035792188,18.736868870688994
0.9,3,2,0.1,sco_reset_ucb,210,12,16.651279447961045,15.167579939175617,18.134978956746473
0.9,3,2,0.1,sco_reset_ucb,220,12,16.13313268981729,14.72087943151093,17.545385948123652
0.9,3,2,0.1,sco_reset_ucb,230,12,15.935622169197856,14.505772487270983,17.365471851124727
0.9,3,2,0.1,sco_reset_ucb,240,12,15.806730292850725,14.339364465402294,17.274096120299156
0.9,3,2,0.1,sco_reset_ucb,250,12,15.606141622509242,14.23282198400408,16.979461261014404
0.9,3,2,0.1,sco_reset_ucb,260,12,15.25163017520749,13.964399717593576,16.538860632821404
0.9,3,2,0.1,sco_reset_ucb,270,12,15.007146831669887,13.65916900240804,16.355124660931732
0.9,3,2,0.1,sco_reset_ucb,280,12,14.863866634414194,13.474525613059251,16.25320765576914
0.9,3,2,0.1,sco_reset_ucb,290,12,14.552150659383473,13.217995913594333,15.886305405172614
0.9,3,2,0.1,sco_reset_ucb,300,12,14.264617378413964,12.93043841813017,15.59879633869776
0.9,3,2,0.1,sco_reset_ucb,310,12,14.225918302536755,12.875503123881575,15.576333481191934
0.9,3,2,0.1,sco_reset_ucb,320,12,14.064867808580543,12.739707951455804,15.390027665705281
0.9,3,2,0.1,sco_reset_ucb,330,12,13.865487153632017,12.560626952752374,15.17034735451166
0.9,3,2,0.1,sco_reset_ucb,340,12,13.610556626273366,12.221718799021131,14.999394453525602
0.9,3,2,0.1,sco_reset_ucb,350,12,13.451305733919403,12.087407849061666,14.81520361877714
0.9,3,2,0.1,sco_reset_ucb,360,12,13.31028670470546,11.995064476950642,14.625508932460278
0.9,3,2,0.1,sco_reset_ucb,370,12,13.293724204970331,11.901574109596044,14.685874300344619
0.9,3,2,0.1,sco_reset_ucb,380,12,13.064404690369107,11.625734526317828,14.503074854420387
0.9,3,2,0.1,sco_reset_ucb,390,12,12.741961063751887,11.339767901950513,14.144154225553262
0.9,3,2,0.1,sco_reset_ucb,400,12,12.538875787088719,11.163990702102293,13.913760872075144
0.9,3,2,0.1,ps_forced_reset_ucb,10,12,9.940759108276318,3.0868403904755155,16.79467782607712
0.9,3,2,0.1,ps_forced_reset_ucb,20,12,12.409628888590994,6.7347650796365635,18.084492697545425
0.9,3,2,0.1,ps_forced_reset_ucb,30,12,14.44915801146922,10.237548602321539,18.660767420616903
0.9,3,2,0.1,ps_forced_reset_ucb,40,12,16.237578514150197,12.972937538108326,19.50221949019207
0.9,3,2,0.1,ps_forced_reset_ucb,50,12,17.63108340743963,14.159209901029486,21.102956913849773
0.9,3,2,0.1,ps_forced_reset_ucb,60,12,17.594837896337136,14.348762810991065,20.840912981683207
0.9,3,2,0.1,ps_forced_reset_ucb,70,12,16.28386217827726,13.153058455584256,19.414665900970267
0.9,3,2,0.1,ps_forced_reset_ucb,80,12,14.60278709272717,11.288438873679315,17.917135311775024
0.9,3,2,0.1,ps_forced_reset_ucb,90,12,13.57695768412539,10.09839797966832,17.05551738858246
0.9,3,2,0.1,ps_forced_reset_ucb,100,12,13.64374699557098,10.517991523039948,16.76950246810201
0.9,3,2,0.1,ps_forced_reset_ucb,110,12,13.295856332458447,10.55478820263884,16.036924462278055
0.9,3,2,0.1,ps_forced_reset_ucb,120,12,12.195398008801982,9.70596114790308,14.684834869700884
0.9,3,2,0.1,ps_forced_reset_ucb,130,12,11.16003334404778,8.794831631404112,13.52523505669145
0.9,3,2,0.1,ps_forced_reset_ucb,140,12,10.144233938818333,7.803669141594495,12.48479873604217
0.9,3,2,0.1,ps_forced_reset_ucb,150,12,10.04071215154463,7.81913031510679,12.26229398798247
0.9,3,2,0.1,ps_forced_reset_ucb,160,12,9.641714399620183,7.532969337258418,11.750459461981947
0.9,3,2,0.1,ps_forced_reset_ucb,170,12,9.058633496777189,7.0109501751741234,11.106316818380254
0.9,3,2,0.1,ps_forced_reset_ucb,180,12,8.631948739613392,6.71746401847877,10.546433460748014
0.9,3,2,0.1,ps_forced_reset_ucb,190,12,8.315479220639107,6.562373412054771,10.068585029223444
0.9,3,2,0.1,ps_forced_reset_ucb,200,12,8.078151220522066,6.303834486188601,9.852467954855532
0.9,3,2,0.1,ps_forced_reset_ucb,210,12,7.8225150632437535,6.124500641441075,9.520529485046431
0.9,3,2,0.1,ps_forced_reset_ucb,220,12,7.244245588951915,5.622291444170265,8.866199733733566
0.9,3,2,0.1,ps_forced_reset_ucb,230,12,6.90680780776376,5.243233262916677,8.570382352610842
0.9,3,2,0.1,ps_forced_reset_ucb,240,12,6.6480847175106135,5.017610071576962,8.278559363444264
0.9,3,2,0.1,ps_forced_reset_ucb,250,12,6.696084381923389,5.0478454155463055,8.344323348300472
0.9,3,2,0.1,ps_forced_reset_ucb,260,12,6.60697894107608,4.898094434476601,8.315863447675559
0.9,3,2,0.1,ps_forced_reset_ucb,270,12,6.209627474444733,4.456677786673456,7.962577162216009
0.9,3,2,0.1,ps_forced_reset_ucb,280,12,5.947521117233481,4.131970748203656,7.763071486263305
0.9,3,2,0.1,ps_forced_reset_ucb,290,12,5.491026254323551,3.698863960828003,7.283188547819099
0.9,3,2,0.1,ps_forced_reset_ucb,300,12,5.339982929448603,3.5776566151784492,7.102309243718757
0.9,3,2,0.1,ps_forced_reset_ucb,310,12,5.4844686391172734,3.6926447302434995,7.276292547991048
0.9,3,2,0.1,ps_forced_reset_ucb,320,12,5.2406513513338515,3.537840259634878,6.943462443032825
0.9,3,2,0.1,ps_forced_reset_ucb,330,12,4.949777277818277,3.29599490951838,6.603559646118174
0.9,3,2,0.1,ps_forced_reset_ucb,340,12,4.701841261810276,3.0182497033613025,6.385432820259249
0.9,3,2,0.1,ps_forced_reset_ucb,350,12,4.724062878970911,3.09918819515483,6.348937562786992
0.9,3,2,0.1,ps_forced_reset_ucb,360,12,4.815845546707528,3.1699085980296537,6.4617824953854015
0.9,3,2,0.1,ps_forced_reset_ucb,370,12,4.690924936184885,2.970138315707109,6.411711556662661
0.9,3,2,0.1,ps_forced_reset_ucb,380,12,4.367887502406681,2.609801572912648,6.125973431900714
0.9,3,2,0.1,ps_forced_reset_ucb,390,12,4.213077071579526,2.451925668870623,5.974228474288428
0.9,3,2,0.1,ps_forced_reset_ucb,400,12,4.260751299053996,2.4026333914216744,6.118869206686317
0.9,3,2,0.1,inflight_sco_ucb,10,12,-90.71798698722309,-91.4021270138236,-90.03384696062257
0.9,3,2,0.1,inflight_sco_ucb,20,12,-89.97670377910394,-90.42599757075475,-89.52740998745314
0.9,3,2,0.1,inflight_sco_ucb,30,12,-89.66109732812937,-89.98637835194329,-89.33581630431546
0.9,3,2,0.1,inflight_sco_ucb,40,12,-89.68707563876387,-89.9364952048873,-89.43765607264045
0.9,3,2,0.1,inflight_sco_ucb,50,12,-89.78184631226107,-90.0041534516623,-89.55953917285983
0.9,3,2,0.1,inflight_sco_ucb,60,12,-89.9584622114915,-90.14522386741848,-89.77170055556451
0.9,3,2,0.1,inflight_sco_ucb,70,12,-90.04798280712406,-90.21523319352511,-89.880732420723
0.9,3,2,0.1,inflight_sco_ucb,80,12,-90.16230681999707,-90.3839559387591,-89.94065770123504
0.9,3,2,0.1,inflight_sco_ucb,90,12,-90.22651061620671,-90.46054040111662,-89.9924808312968
0.9,3,2,0.1,inflight_sco_ucb,100,12,-90.31215983488711,-90.49446631361855,-90.12985335615568
0.9,3,2,0.1,inflight_sco_ucb,110,12,-90.37524497141258,-90.52209451462116,-90.22839542820401
0.9,3,2,0.1,inflight_sco_ucb,120,12,-90.40443842275128,-90.53081202714544,-90.27806481835712
0.9,3,2,0.1,inflight_sco_ucb,130,12,-90.4611309046932,-90.60897936438963,-90.31328244499679
0.9,3,2,0.1,inflight_sco_ucb,140,12,-90.52003947437099,-90.6959906560271,-90.34408829271487
0.9,3,2,0.1,inflight_sco_ucb,150,12,-90.5560230158825,-90.71187447519608,-90.40017155656892
0.9,3,2,0.1,inflight_sco_ucb,160,12,-90.61941529889151,-90.7682067276094,-90.47062387017363
0.9,3,2,0.1,inflight_sco_ucb,170,12,-90.65875362757718,-90.80834661774163,-90.50916063741273
0.9,3,2,0.1,inflight_sco_ucb,180,12,-90.67690933609163,-90.829916791525,-90.52390188065826
0.9,3,2,0.1,inflight_sco_ucb,190,12,-90.67244941204085,-90.8119837252849,-90.53291509879679
0.9,3,2,0.1,inflight_sco_ucb,200,12,-90.71725614015996,-90.85258360695205,-90.58192867336787
0.9,3,2,0.1,inflight_sco_ucb,210,12,-90.73575713798839,-90.88005475212039,-90.59145952385639
0.9,3,2,0.1,inflight_sco_ucb,220,12,-90.76881779811457,-90.91700967711961,-90.62062591910953
0.9,3,2,0.1,inflight_sco_ucb,230,12,-90.7910026411303,-90.93487074295037,-90.64713453931024
0.9,3,2,0.1,inflight_sco_ucb,240,12,-90.78591147009281,-90.92932959696323,-90.6424933432224
0.9,3,2,0.1,inflight_sco_ucb,250,12,-90.79407482169108,-90.94124270286657,-90.64690694051559
0.9,3,2,0.1,inflight_sco_ucb,260,12,-90.81516169628759,-90.96969224383066,-90.66063114874451
0.9,3,2,0.1,inflight_sco_ucb,270,12,-90.82099731793373,-90.98295553348458,-90.65903910238288
0.9,3,2,0.1,inflight_sco_ucb,280,12,-90.82007993636863,-90.9880657934054,-90.65209407933186
0.9,3,2,0.1,inflight_sco_ucb,290,12,-90.83410580849137,-91.00487548977947,-90.66333612720328
0.9,3,2,0.1,inflight_sco_ucb,300,12,-90.84979925966223,-91.01617141221334,-90.68342710711113
0.9,3,2,0.1,inflight_sco_ucb,310,12,-90.8631143795211,-91.02371872238544,-90.70251003665675
0.9,3,2,0.1,inflight_sco_ucb,320,12,-90.87701455560283,-91.03599341455241,-90.71803569665325
0.9,3,2,0.1,inflight_sco_ucb,330,12,-90.88362741615144,-91.048200481107,-90.71905435119588
0.9,3,2,0.1,inflight_sco_ucb,340,12,-90.8991216437036,-91.06933284867785,-90.72891043872934
0.9,3,2,0.1,inflight_sco_ucb,350,12,-90.90823748718327,-91.0729451098371,-90.74352986452945
0.9,3,2,0.1,inflight_sco_ucb,360,12,-90.90763625082313,-91.06363675191888,-90.75163574972738
0.9,3,2,0.1,inflight_sco_ucb,370,12,-90.91557787159029,-91.07106182166532,-90.76009392151525
0.9,3,2,0.1,inflight_sco_ucb,380,12,-90.93340064782876,-91.09575627157616,-90.77104502408136
0.9,3,2,0.1,inflight_sco_ucb,390,12,-90.93516707552008,-91.10495943133667,-90.7653747197035
0.9,3,2,0.1,inflight_sco_ucb,400,12,-90.94348015363143,-91.11666584757435,-90.7702944596885
0.9,5,2,0.1,cumulative_ucb_cv,10,12,-2.504959561875305,-7.045105002508609,2.035185878757999
0.9,5,2,0.1,cumulative_ucb_cv,20,12,10.957007150803962,5.765577854239637,16.148436447368287
0.9,5,2,0.1,cumulative_ucb_cv,30,12,20.242384325501813,15.142852449615404,25.341916201388223
0.9,5,2,0.1,cumulative_ucb_cv,40,12,27.147145174570024,22.652412294897367,31.64187805424268
0.9,5,2,0.1,cumulative_ucb_cv,50,12,29.526685372227192,25.79407857456162,33.25929216989276
0.9,5,2,0.1,cumulative_ucb_cv,60,12,29.472235682831236,26.033013915531953,32.91145745013052
0.9,5,2,0.1,cumulative_ucb_cv,70,12,29.303755654428993,25.721016014568477,32.88649529428951
0.9,5,2,0.1,cumulative_ucb_cv,80,12,28.505044872720166,24.793449899417634,32.2166398460227
0.9,5,2,0.1,cumulative_ucb_cv,90,12,27.228859601366896,24.03425388395459,30.4234653187792
0.9,5,2,0.1,cumulative_ucb_cv,100,12,26.54693099386944,23.370738458567907,29.723123529170977
0.9,5,2,0.1,cumulative_ucb_cv,110,12,26.040315508186314,23.061483868691447,29.01914714768118
0.9,5,2,0.1,cumulative_ucb_cv,120,12,25.99017899710982,23.065429854609665,28.914928139609973
0.9,5,2,0.1,cumulative_ucb_cv,130,12,25.604510342873628,22.980850745772567,28.228169939974688
0.9,5,2,0.1,cumulative_ucb_cv,140,12,24.697496680859057,22.42032059509031,26.974672766627805
0.9,5,2,0.1,cumulative_ucb_cv,150,12,23.971467845437335,21.786827554445505,26.156108136429165
0.9,5,2,0.1,cumulative_ucb_cv,160,12,23.57923460765762,21.374533478142503,25.78393573717274
0.9,5,2,0.1,cumulative_ucb_cv,170,12,23.341761990149006,21.21535803552658,25.46816594477143
0.9,5,2,0.1,cumulative_ucb_cv,180,12,23.208953051291402,21.126625664865692,25.291280437717113
0.9,5,2,0.1,cumulative_ucb_cv,190,12,22.946331176489753,20.869470992977917,25.02319136000159
0.9,5,2,0.1,cumulative_ucb_cv,200,12,22.789331863945762,20.830592733250906,24.748070994640617
0.9,5,2,0.1,cumulative_ucb_cv,210,12,22.451622747205324,20.71730299424216,24.185942500168487
0.9,5,2,0.1,cumulative_ucb_cv,220,12,22.162370546950246,20.405568994885563,23.91917209901493
0.9,5,2,0.1,cumulative_ucb_cv,230,12,21.951567942846825,20.02896967461153,23.87416621108212
0.9,5,2,0.1,cumulative_ucb_cv,240,12,21.832199702005337,19.766207309399007,23.898192094611666
0.9,5,2,0.1,cumulative_ucb_cv,250,12,21.58727948271459,19.562048273820906,23.61251069160827
0.9,5,2,0.1,cumulative_ucb_cv,260,12,21.47965763298043,19.580782325229332,23.378532940731528
0.9,5,2,0.1,cumulative_ucb_cv,270,12,21.39440641182073,19.575927315081334,23.212885508560124
0.9,5,2,0.1,cumulative_ucb_cv,280,12,21.003898374897084,19.282139388825158,22.72565736096901
0.9,5,2,0.1,cumulative_ucb_cv,290,12,20.768360339326957,19.08415427808215,22.452566400571765
0.9,5,2,0.1,cumulative_ucb_cv,300,12,20.5153544417055,18.848915746580367,22.181793136830635
0.9,5,2,0.1,cumulative_ucb_cv,310,12,20.320675065696783,18.682343420157522,21.959006711236043
0.9,5,2,0.1,cumulative_ucb_cv,320,12,20.07505720701635,18.49190479660186,21.65820961743084
0.9,5,2,0.1,cumulative_ucb_cv,330,12,19.83164689112716,18.408735692454083,21.254558089800238
0.9,5,2,0.1,cumulative_ucb_cv,340,12,19.663965294065527,18.305853400696627,21.022077187434427
0.9,5,2,0.1,cumulative_ucb_cv,350,12,19.69685771732921,18.305149415667504,21.088566018990914
0.9,5,2,0.1,cumulative_ucb_cv,360,12,19.58125476409898,18.205001072870644,20.957508455327314
0.9,5,2,0.1,cumulative_ucb_cv,370,12,19.57692067195758,18.18618148093729,20.96765986297787
0.9,5,2,0.1,cumulative_ucb_cv,380,12,19.408900846373317,18.079351816689957,20.738449876056677
0.9,5,2,0.1,cumulative_ucb_cv,390,12,19.18323591784296,17.924567101543946,20.441904734141975
0.9,5,2,0.1,cumulative_ucb_cv,400,12,19.006957049145054,17.84761054646753,20.16630355182258
0.9,5,2,0.1,sco_reset_ucb,10,12,-3.0660721837385068,-8.301444047446466,2.1692996799694533
0.9,5,2,0.1,sco_reset_ucb,20,12,10.596942308960617,5.105399757402614,16.08848486051862
0.9,5,2,0.1,sco_reset_ucb,30,12,20.382094451793204,15.113839884049472,25.650349019536936
0.9,5,2,0.1,sco_reset_ucb,40,12,27.23781422790535,22.576313033413257,31.899315422397443
0.9,5,2,0.1,sco_reset_ucb,50,12,29.596797737813674,25.76343024518243,33.43016523044492
0.9,5,2,0.1,sco_reset_ucb,60,12,29.469671904807267,25.803073733473095,33.13627007614144
0.9,5,2,0.1,sco_reset_ucb,70,12,29.070996709193892,25.267949877927993,32.874043540459795
