spatial_dimension,method,relative_vs_ca_index_pct_mean,relative_vs_ca_index_pct_ci_low,relative_vs_ca_index_pct_ci_high,action_disagreement_rate_mean,action_disagreement_rate_ci_low,action_disagreement_rate_ci_high,cost_ratio_age_8_mean,cost_ratio_age_8_ci_low,cost_ratio_age_8_ci_high,cost_ratio_age_16_mean,cost_ratio_age_16_ci_low,cost_ratio_age_16_ci_high,cost_ratio_age_32_mean,cost_ratio_age_32_ci_low,cost_ratio_age_32_ci_high,cost_ratio_age_64_mean,cost_ratio_age_64_ci_low,cost_ratio_age_64_ci_high
1,ca_index,0.0,0.0,0.0,0.0,0.0,0.0,0.9658023579071906,0.9635760408320782,0.968028674982303,0.5539407460613693,0.542450648701232,0.5654308434215066,0.2330675450484394,0.22508967413844128,0.24104541595843754,0.0787089760795879,0.07534784341545672,0.08207010874371909
1,cubic_cv_surrogate,3.4945282766978,2.9128754690054084,4.076181084390192,0.4955,0.4790237612539029,0.5119762387460971,0.9658023579071906,0.9635760408320782,0.968028674982303,0.5539407460613693,0.542450648701232,0.5654308434215066,0.2330675450484394,0.22508967413844128,0.24104541595843754,0.0787089760795879,0.07534784341545672,0.08207010874371909
1,max_age,98.28031431888604,88.51134636427528,108.0492822734968,0.7140500000000001,0.6902111108731008,0.7378888891268993,0.9658023579071906,0.9635760408320782,0.968028674982303,0.5539407460613693,0.542450648701232,0.5654308434215066,0.2330675450484394,0.22508967413844128,0.24104541595843754,0.0787089760795879,0.07534784341545672,0.08207010874371909
2,ca_index,0.0,0.0,0.0,0.0,0.0,0.0,0.9583849443595124,0.9562544029871028,0.9605154857319219,0.5066248053359595,0.4965950145403719,0.5166545961315472,0.19776746355111816,0.1912814751640077,0.2042534519382286,0.06336060779855147,0.06076137604463148,0.06595983955247148
2,cubic_cv_surrogate,1.6102229838889826,0.6315001898384943,2.588945777939471,0.42378333333333335,0.40586420271804785,0.44170246394861884,0.9583849443595124,0.9562544029871028,0.9605154857319219,0.5066248053359595,0.4965950145403719,0.5166545961315472,0.19776746355111816,0.1912814751640077,0.2042534519382286,0.06336060779855147,0.06076137604463148,0.06595983955247148
2,max_age,43.386012145754194,37.27161091718994,49.50041337431845,0.6062500000000001,0.581831113814739,0.6306688861852612,0.9583849443595124,0.9562544029871028,0.9605154857319219,0.5066248053359595,0.4965950145403719,0.5166545961315472,0.19776746355111816,0.1912814751640077,0.2042534519382286,0.06336060779855147,0.06076137604463148,0.06595983955247148
3,ca_index,0.0,0.0,0.0,0.0,0.0,0.0,0.956089250435298,0.9542985301348894,0.9578799707357066,0.48990866581830794,0.48178897430453654,0.49802835733207934,0.18535081359589192,0.18025334610041102,0.19044828109137282,0.058079044187615066,0.05607874965142819,0.06007933872380194
3,cubic_cv_surrogate,0.6761105434025432,-0.12467702589918295,1.4768981127042693,0.36295,0.3457016959927523,0.3801983040072477,0.956089250435298,0.9542985301348894,0.9578799707357066,0.48990866581830794,0.48178897430453654,0.49802835733207934,0.18535081359589192,0.18025334610041102,0.19044828109137282,0.058079044187615066,0.05607874965142819,0.06007933872380194
3,max_age,24.087349395799162,20.83275468764468,27.341944103953644,0.5697166666666666,0.543975515593737,0.5954578177395963,0.956089250435298,0.9542985301348894,0.9578799707357066,0.48990866581830794,0.48178897430453654,0.49802835733207934,0.18535081359589192,0.18025334610041102,0.19044828109137282,0.058079044187615066,0.05607874965142819,0.06007933872380194
